state	county	wheat1_a	wheat1_y	wheat2_a	wheat2_y	oats_a	oats_y	rice_a	rice_y	corn_a	corn_y	cotton_a	cotton_y	scane_a	scane_y
51	830	3845	44655	0	0	35	568	0	0	60021	1114779	1708	872	0	0
51	850	3647	28239	0	0	336	2371	0	0	45583	739031	0	0	0	0
51	870	3676	31648	0	0	258	2713	0	0	27889	650885	0	0	0	0
51	890	634	7512	0	0	8	87	0	0	17137	269629	0	0	0	0
51	910	2334	41135	0	0	368	6256	0	0	15419	386344	0	0	0	0
51	930	6115	59431	0	0	1017	14371	0	0	49884	1142477	0	0	0	0
51	950	6	75	0	0	0	0	0	0	9341	170132	0	0	0	0
51	970	6542	95777	0	0	61	1276	0	0	13351	337388	0	0	0	0
51	990	1728	16604	0	0	25	295	0	0	35123	693117	0	0	0	0
51	1010	9982	165400	0	0	217	3653	0	0	69910	2117951	0	0	0	0
51	1030	4366	59720	0	0	121	2374	0	0	15896	293258	0	0	0	0
51	1050	5294	60781	0	0	86	1325	0	0	28260	526681	5162	3246	0	0
51	1070	6157	87558	0	0	289	3997	0	0	44201	967257	0	0	0	0
51	1090	647	4096	0	0	62	592	0	0	17717	278123	0	0	0	0
51	1110	5240	98754	0	0	568	12322	0	0	24277	598050	0	0	0	0
51	1130	7569	113086	0	0	131	3537	0	0	9844	342234	0	0	0	0
51	1150	829	4217	0	0	5	40	0	0	20449	328165	0	0	0	0
51	1170	662	7916	0	0	34	514	0	0	7276	106198	0	0	0	0
51	1190	0	0	0	0	0	0	0	0	18452	349686	0	0	0	0
51	1210	89	691	0	0	11	61	0	0	27293	452836	0	0	0	0
51	1230	3804	37519	0	0	581	7406	0	0	23771	614788	0	0	0	0
51	1250	2376	16149	0	0	190	1442	0	0	23889	352552	0	0	0	0
51	1270	277	1992	0	0	2	25	0	0	25945	391341	0	0	0	0
51	1290	63	349	0	0	30	278	0	0	11011	239104	0	0	0	0
51	1310	0	0	0	0	2	20	0	0	15369	230611	0	0	0	0
51	1330	55	288	0	0	6	22	0	0	16007	264594	0	0	0	0
51	1350	613	6309	0	0	16	184	0	0	20327	420394	0	0	0	0
51	1370	5908	59137	0	0	350	4564	0	0	25538	711319	0	0	0	0
51	1390	735	9412	0	0	211	3874	0	0	27398	510220	0	0	0	0
51	1410	13028	214767	0	0	700	12108	0	0	45810	1102412	1	1	0	0
51	1430	410	5079	0	0	38	754	0	0	17285	350905	0	0	0	0
51	1450	1200	12837	0	0	54	713	0	0	22796	397139	4	3	0	0
51	1470	7	50	0	0	2	40	0	0	7766	96143	0	0	0	0
51	1490	6837	102312	0	0	585	8519	0	0	27322	704390	0	0	0	0
51	1510	2673	32241	0	0	33	385	0	0	34127	1090962	0	0	0	0
51	1530	193	1018	0	0	4	30	0	0	24782	384299	0	0	0	0
51	1550	3967	41541	0	0	254	3256	0	0	22314	679121	0	0	0	0
51	1570	3017	31833	0	0	88	1174	0	0	31779	518781	1371	617	0	0
51	1590	0	0	0	0	0	0	0	0	7597	111540	0	0	0	0
51	1610	7372	113562	0	0	53	1540	0	0	13422	254775	0	0	0	0
51	1630	5421	59121	0	0	682	9588	0	0	20582	470058	0	0	0	0
51	1650	46	302	0	0	5	59	0	0	8692	122907	0	0	0	0
51	1670	10517	145484	0	0	39	585	0	0	13975	477291	0	0	0	0
51	1690	3525	30093	0	0	37	508	0	0	22453	502800	0	0	0	0
51	1710	2962	22822	0	0	114	1311	0	0	30848	599947	0	0	0	0
51	1730	1272	17677	0	0	2	30	0	0	11326	334958	0	0	0	0
51	1750	706	3660	0	0	9	86	0	0	27727	427038	0	0	0	0
51	1770	5293	65566	0	0	191	3573	0	0	35257	689921	0	0	0	0
51	1790	9091	112124	0	0	757	10902	0	0	27191	823702	0	0	0	0
51	1810	2402	35055	0	0	13	233	0	0	8911	210554	0	0	0	0
51	1830	3632	43108	0	0	506	7724	0	0	50085	1048794	0	0	0	0
51	1850	3469	59835	0	0	884	15257	0	0	11603	275600	0	0	0	0
51	1870	2198	26124	0	0	79	1225	0	0	12313	263057	0	0	0	0
51	1890	137	1243	0	0	0	0	0	0	14229	262168	0	0	0	0
51	1910	2722	36305	0	0	73	1132	0	0	15218	372586	0	0	0	0
51	1930	0	0	0	0	9	29	0	0	19502	299892	0	0	0	0
51	1950	38	557	0	0	21	190	0	0	35117	675354	0	0	0	0
51	1970	14	190	0	0	0	0	0	0	9007	228308	0	0	0	0
51	1990	7001	56202	0	0	336	3420	0	0	56288	1064440	0	0	0	0
51	2010	965	13125	0	0	0	0	0	0	3773	81864	0	0	0	0
51	2030	1278	10252	0	0	62	1235	0	0	27199	488920	0	0	0	0
51	2050	164	1011	0	0	25	442	0	0	12406	201603	0	0	0	0
51	2070	2530	20904	0	0	223	2988	0	0	25602	547743	0	0	0	0
51	2090	6259	104452	0	0	250	6335	0	0	11519	403946	0	0	0	0
51	2110	15206	193884	0	0	122	1563	0	0	22845	623376	0	0	0	0
51	2130	9711	132180	0	0	708	12923	0	0	24483	631165	0	0	0	0
51	2150	3276	38368	0	0	221	3488	0	0	11220	300331	0	0	0	0
51	2170	5255	54158	0	0	922	13711	0	0	24346	587395	0	0	0	0
51	2190	5804	87461	0	0	189	2826	0	0	33358	800693	0	0	0	0
51	2210	3232	36992	0	0	20	270	0	0	30034	729981	3	2	0	0
51	2230	2506	40284	0	0	178	3466	0	0	8600	143994	0	0	0	0
51	2250	12727	202807	0	0	2071	36474	0	0	45651	1539514	0	0	0	0
51	2270	5892	83126	0	0	781	10360	0	0	54204	1345896	0	0	0	0
51	2290	6434	69652	0	0	162	2998	0	0	16724	408556	0	0	0	0
51	2310	2010	21729	0	0	326	5070	0	0	28449	568560	0	0	0	0
51	2330	6577	83288	0	0	115	1386	0	0	35144	789484	0	0	0	0
51	2350	0	0	0	0	3	15	0	0	25984	396451	0	0	0	0
51	2370	99	554	0	0	14	180	0	0	16577	228239	0	0	0	0
51	2390	6214	109990	0	0	48	420	0	0	6993	205831	0	0	0	0
51	0	402905	5216061	0	0	21972	336323	0	0	2838054	62084089	23404	14409	0	0
		0	0			0	0	0	0	0	0	0	0	0	0
															
52	10	2346	30023	56	328	2198	40846	0	0	4656	106682	0	0	0	0
52	30	1281	17570	0	0	58	1816	0	0	9742	239839	0	0	0	0
52	50	16248	342790	71	936	4621	158017	0	0	20662	901744	0	0	0	0
52	5100	50	1700	0	0	12	235	0	0	171	9412	0	0	0	0
52	70	710	10619	0	0	0	0	0	0	7709	174501	0	0	0	0
52	90	21023	327196	0	0	229	4681	0	0	22605	605238	0	0	0	0
52	110	42576	840849	0	0	4157	148705	0	0	33810	1300171	0	0	0	0
52	130	20395	419997	0	0	2023	64804	0	0	17134	602500	0	0	0	0
52	150	5055	66333	0	0	96	1713	0	0	14549	308596	0	0	0	0
52	170	18785	317074	0	0	66	2065	0	0	20249	571197	0	0	0	0
52	190	61861	1144578	0	0	2301	65214	0	0	45586	1275970	0	0	0	0
52	210	3155	65528	6	46	10422	330563	0	0	6352	143747	0	0	0	0
52	230	10282	240837	130	2420	4002	165715	0	0	16492	802478	0	0	0	0
52	250	15436	317008	76	912	484	14298	0	0	12781	406755	0	0	0	0
52	270	30261	593482	0	0	528	9894	0	0	21268	603473	0	0	0	0
52	290	24787	504536	0	0	540	16489	0	0	23891	850854	0	0	0	0
52	310	5316	70822	0	0	219	4598	0	0	15669	420410	0	0	0	0
52	330	37979	653999	0	0	494	9368	0	0	27643	710663	0	0	0	0
52	370	8433	121096	0	0	119	3964	0	0	13721	298985	0	0	0	0
52	350	2917	49126	19	243	378	9900	0	0	14281	375193	0	0	0	0
52	390	28161	560554	51	670	304	6320	0	0	14265	398262	0	0	0	0
52	410	42856	805086	65	679	812	21509	0	0	31242	823989	0	0	0	0
52	430	1803	28947	0	0	132	3467	0	0	27071	552744	0	0	0	0
52	450	5862	84176	11	130	81	1535	0	0	29658	621553	0	0	0	0
52	0	407578	7613926	485	6364	34276	1085716	0	0	451207	13104956	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
53	10	4173	33237	0	0	2740	36703	0	0	11185	31591	624	111	0	0
53	30	217606	3131277	32	565	11023	207422	0	0	1848	8679	324	54	0	0
53	50	107	1026	0	0	4679	55751	0	0	28892	193966	18635	2480	0	4
53	70	125330	537294	80	400	98	865	0	0	0	0	0	0	0	0
53	90	14382	91840	15	160	2243	27815	0	0	3518	14121	84276	10840	0	0
53	110	127421	1512633	10	150	16927	346848	0	0	15533	69729	44655	5574	0	0
53	130	1160	9291	0	0	33139	422368	0	0	59745	448492	55824	8224	15	17
53	150	50641	470978	0	0	19491	353441	0	0	31085	210679	135606	18203	0	0
53	170	104927	1229789	50	1000	41521	871089	0	0	12794	62173	41389	5195	0	0
53	190	399	3429	0	0	6993	76772	0	0	14343	59669	23597	2298	10	18
53	210	3692	30923	0	0	5765	90272	0	0	24925	129960	10032	1184	0	0
53	230	316	2223	0	0	2354	34794	0	0	40147	258748	33260	5748	2	4
53	250	90064	462649	0	0	10	50	0	0	259	673	0	0	0	0
53	270	7263	82099	0	0	15533	331853	0	0	18205	146919	26038	4144	0	0
53	290	687	4806	0	0	7077	86930	0	0	20410	140929	18054	2314	0	0
53	310	43675	356320	0	0	35099	638650	0	0	7726	46925	55290	4683	0	0
53	330	59363	536544	16	176	40357	781783	0	0	3724	21637	58329	3663	0	0
53	350	7408	84230	0	0	54661	831072	0	0	4730	19329	1697	230	0	0
53	370	130	981	0	0	2254	38882	0	0	30351	189596	43087	7570	0	0
53	390	99197	902938	0	0	14010	201757	0	0	5318	48742	43610	4576	0	0
53	410	14099	134762	0	0	12886	154834	0	0	11021	36845	484	51	0	0
53	430	82041	724379	0	0	4361	52469	0	0	2153	9345	26257	3332	0	0
53	450	113092	561062	0	0	1018	6250	0	0	1116	3763	5239	438	0	0
53	470	269295	3948427	20	400	31543	586601	0	0	338	1283	1773	166	0	0
53	490	1790	24030	0	0	9675	176719	0	0	33219	242711	60163	8170	0	0
53	510	28131	305230	5	137	28243	587919	0	0	38025	303817	107042	14473	0	0
53	530	267431	4343174	0	0	19219	330880	0	0	728	3740	112	18	0	0
53	550	24867	220808	15	100	5291	80602	0	0	2072	12038	74517	7136	0	0
53	570	34396	321473	10	140	1148	18657	0	0	762	4488	52189	5700	0	0
53	590	41865	146427	0	0	136	1190	0	0	0	0	20	2	0	0
53	610	35	175	0	0	3670	40555	0	0	37006	141128	27561	3350	0	0
53	630	109	1170	0	0	3607	46770	0	0	44933	350351	33476	6430	0	0
53	650	61389	644602	0	0	21871	455643	0	0	2490	11343	106589	7918	0	0
53	670	2318	13379	0	0	20465	283419	0	0	4142	15091	53162	4811	0	0
53	690	1155	13631	0	0	5225	80640	0	0	24278	188086	20309	3139	0	0
53	710	139587	2310352	47	248	36648	645608	0	0	1753	5271	1430	185	0	0
53	730	184592	2507759	47	1668	27972	628691	0	0	4567	12631	13834	1236	0	0
53	750	118759	967388	52	620	19671	296165	0	0	848	4760	103472	7035	0	0
53	770	80	409	0	0	1077	10649	0	0	13002	63531	6729	843	0	0
53	790	52	286	0	0	500	4524	0	0	51196	219094	45608	6995	2	10
53	810	2103	25490	0	0	14742	222217	0	0	19786	136372	55926	7175	0	0
53	830	41408	443177	65	1350	26715	387697	0	0	8489	32023	32387	2518	0	0
53	850	816	7633	0	0	6646	108599	0	0	14698	71984	25606	3436	0	0
53	870	2229	26811	0	0	12293	246401	0	0	30601	268455	62527	9056	0	0
53	890	0	0	0	0	68	730	0	0	46338	368910	43847	9664	15	25
53	910	83	574	0	0	6538	93032	0	0	54965	335056	52181	8924	0	0
53	930	129556	1600909	0	0	8279	143414	0	0	1660	6059	7483	832	0	0
53	950	1208	10277	0	0	14589	231915	0	0	18346	122485	20671	3184	0	0
53	970	11193	124415	0	0	35443	543778	0	0	19473	112585	11407	1568	0	0
53	990	899	7925	0	0	3888	56748	0	0	10680	67576	14359	2082	0	0
53	1010	1734	18563	0	0	16504	238369	0	0	56145	333903	70004	9516	0	0
53	1030	81668	879754	82	1000	26353	340070	0	0	3479	14774	9492	948	0	0
53	1050	8521	100712	98	1240	24637	450307	0	0	5673	23880	3836	508	0	0
53	1070	160	847	0	0	4991	79257	0	0	43747	367535	48022	9804	0	0
53	1090	22582	241187	26	395	22494	431883	0	0	8822	54751	23648	3288	0	0
53	1110	278	2240	0	0	7812	141017	0	0	35585	203528	40664	7715	0	0
53	1130	7118	80776	37	185	14710	289714	0	0	14988	53368	15066	2268	0	0
53	1150	12040	150009	0	0	19873	266855	0	0	3446	10487	122	12	0	0
53	1170	5145	58705	0	0	11928	187573	0	0	12056	46621	14515	1844	0	0
53	1190	6128	63651	0	0	18229	267891	0	0	12430	58466	27713	2893	0	0
53	1210	240	1595	0	0	11145	111872	0	0	53230	323081	40976	6398	0	0
53	1230	432	4354	0	0	5114	74643	0	0	37637	291284	31380	4804	0	0
53	1250	296	3117	0	0	5906	110850	0	0	32356	310819	45866	7859	0	0
53	1270	0	0	0	0	2112	19570	0	0	26467	132406	12008	1594	0	0
53	1290	22357	131371	15	257	769	6749	0	0	2754	11538	42714	4826	0	0
53	1310	6687	69058	0	0	32031	548001	0	0	15832	80840	14688	1912	0	0
53	1330	104	602	0	0	3066	43233	0	0	36424	294959	33027	5620	0	0
53	1350	17	136	0	0	336	6052	0	0	33595	220241	27816	4782	0	0
53	1370	3290	26261	0	0	17281	258712	0	0	12123	78092	54940	4436	0	0
53	1390	352903	2514291	0	0	109	885	0	0	131	440	0	0	0	0
53	1410	101831	1218775	118	3224	29538	802378	0	0	5768	35694	131086	14739	0	0
53	1430	2673	26606	0	0	20809	361219	0	0	19743	144981	15159	2469	0	0
53	1450	2500	24139	0	0	21138	330483	0	0	35637	246775	42607	7013	0	0
53	1470	3824	50999	0	0	11073	207459	0	0	4622	18208	648	122	0	0
53	1490	101053	581942	0	0	15054	167310	0	0	4786	29580	116104	10896	0	0
53	1510	168017	1335351	0	0	3011	41677	0	0	486	1328	79	5	0	0
53	1530	95876	574450	0	0	1455	12352	0	0	1890	6004	3801	356	0	0
53	0	3539993	37080132	840	13415	1046879	17754814	0	0	1353275	8646961	2626668	333585	44	78
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
54	10	1135	10812	0	0	155	1999	0	0	11827	272287	1	1	0	0
54	30	13014	113055	0	0	1935	27774	0	0	45245	1112557	3757	2090	0	0
54	50	217	2468	0	0	0	0	0	0	27357	550072	7206	3220	0	0
54	70	2244	18181	0	0	115	1684	0	0	17938	415877	0	0	0	0
54	90	8952	88135	0	0	1905	34742	0	0	26552	575847	0	0	0	0
54	110	3038	30113	0	0	379	5087	0	0	21098	410888	4829	2552	0	0
54	130	1319	13504	0	0	5	170	0	0	16996	337370	0	0	0	0
54	150	3418	29482	0	0	290	3592	0	0	22373	488650	44	38	0	0
54	170	203	1849	0	0	0	0	0	0	51263	957818	27441	13522	0	0
54	190	4009	46284	0	0	435	6727	0	0	12011	271845	0	0	0	0
54	210	3140	46189	0	0	12	71	0	0	14704	393332	0	0	0	0
54	230	55	391	0	0	0	0	0	0	21539	441702	14026	7261	0	0
54	250	5649	58443	0	0	127	1937	0	0	27831	609121	0	0	0	0
54	270	984	6692	0	0	118	926	0	0	22360	437343	0	0	0	0
54	290	9370	87743	0	0	288	4293	0	0	25125	564916	0	0	0	0
54	310	5039	46295	0	0	294	4341	0	0	33199	635804	1660	861	0	0
54	330	536	5895	0	0	192	3489	0	0	31584	678760	28937	17082	0	0
54	350	218	1218	0	0	9	74	0	0	7912	153336	0	0	0	0
54	370	2929	37728	0	0	632	9972	0	0	28669	716335	28	16	0	0
54	390	0	0	0	0	0	0	0	0	22635	474743	8563	3469	0	0
54	410	5321	41489	0	0	108	1070	0	0	34931	801966	44	22	0	0
54	430	2760	22045	0	0	261	2765	0	0	26137	626198	15	11	0	0
54	450	1630	17176	0	0	568	8423	0	0	56987	1338090	39974	25727	0	0
54	470	29	235	0	0	38	637	0	0	63280	633882	60138	25252	0	0
54	490	456	3568	0	0	57	1001	0	0	11732	168110	0	0	0	0
54	510	6678	75462	0	0	1278	27019	0	0	37069	835028	6734	3911	0	0
54	530	837	9305	0	0	125	1935	0	0	68879	1450088	47005	27597	0	0
54	550	6168	59311	0	0	1056	18737	0	0	64970	1610205	17814	9618	0	0
54	570	4722	46399	0	0	382	4165	0	0	22716	473889	0	0	0	0
54	590	27689	263630	0	0	679	9316	0	0	45549	1131047	0	0	0	0
54	610	1414	15259	0	0	43	739	0	0	6259	139481	105	64	0	0
54	630	6361	72864	0	0	376	6712	0	0	16156	415177	0	0	0	0
54	650	1571	15614	0	0	145	2760	0	0	30797	658966	2153	1187	0	0
54	670	3118	26563	0	0	83	1510	0	0	15704	363241	0	0	0	0
54	690	19	154	0	0	0	0	0	0	40950	508811	27539	11600	0	0
54	710	34	243	0	0	0	0	0	0	36649	778662	16946	7055	0	0
54	730	10299	96905	0	0	303	4149	0	0	31242	720975	0	0	0	0
54	750	212	1941	0	0	23	365	0	0	46806	617540	44099	21330	0	0
54	770	0	0	0	0	2	20	0	0	42580	819933	25798	12912	0	0
54	790	2582	26321	0	0	208	2762	0	0	43641	941044	12601	6226	0	0
54	810	1210	11175	0	0	248	3634	0	0	26194	719088	62	45	0	0
54	830	326	3286	0	0	11	228	0	0	8494	198456	0	0	0	0
54	850	3164	34349	0	0	41	520	0	0	27537	767980	163	85	0	0
54	870	2144	13736	0	0	78	686	0	0	33134	699397	1	1	0	0
54	890	11283	115578	0	0	1057	15232	0	0	28098	608283	0	0	0	0
54	910	3569	37317	0	0	499	8506	0	0	9754	282537	0	0	0	0
54	930	4618	52040	0	0	931	17089	0	0	28410	614681	13	7	0	0
54	950	65	1950	0	0	50	1500	0	0	18677	422956	28962	19606	0	0
54	970	792	8180	0	0	206	2910	0	0	42067	808930	33436	21358	0	0
54	990	3442	31093	0	0	395	7017	0	0	52082	936141	24891	15709	0	0
54	1010	480	4799	0	0	0	0	0	0	7352	158025	453	228	0	0
54	1030	11320	106055	0	0	576	7992	0	0	60660	1512439	16386	9593	0	0
54	1050	5334	48684	0	0	596	10013	0	0	18917	406601	22	10	0	0
54	1070	6936	68005	0	0	686	13652	0	0	30209	628464	5531	2830	0	0
54	1090	0	0	0	0	0	0	0	0	37835	687698	23907	11659	0	0
54	1110	2256	17108	0	0	95	1130	0	0	31607	649975	1	1	0	0
54	1130	77	657	0	0	42	830	0	0	45022	755557	39921	18025	0	0
54	1150	554	5134	0	0	73	1159	0	0	15083	321368	442	185	0	0
54	1170	10802	92145	0	0	1706	25780	0	0	31506	705949	1010	619	0	0
54	1190	16766	197136	0	0	2674	49924	0	0	56751	1407396	861	448	0	0
54	1210	2553	20768	0	0	208	3321	0	0	14505	298443	1072	504	0	0
54	1230	7757	60417	0	0	930	14869	0	0	31075	555652	1325	555	0	0
54	1250	7953	107836	0	0	275	4236	0	0	36370	956534	0	0	0	0
54	1270	1695	15629	0	0	27	409	0	0	10935	290050	205	99	0	0
54	1290	222	2279	0	0	65	966	0	0	7222	116913	1	1	0	0
54	1310	6850	83476	0	0	544	9744	0	0	70916	1788299	20246	11223	0	0
54	1330	2702	17187	0	0	332	3365	0	0	36676	587080	18	7	0	0
54	1350	75	654	0	0	0	0	0	0	16104	432470	368	160	0	0
54	1370	1596	10829	0	0	72	596	0	0	10782	185388	0	0	0	0
54	1390	1205	10832	0	0	49	677	0	0	11151	214591	4941	3061	0	0
54	1410	2499	17315	0	0	222	2543	0	0	40198	714114	4	1	0	0
54	1430	1812	18418	0	0	218	3717	0	0	16916	309706	28	9	0	0
54	1450	2474	23164	0	0	360	4995	0	0	19963	389321	3	1	0	0
54	1470	20510	303672	0	0	588	10976	0	0	34269	857664	0	0	0	0
54	1490	10426	96994	10	125	1234	17396	0	0	54133	1181963	18350	11766	0	0
54	1510	2	65	0	0	4	30	0	0	10017	159874	0	0	0	0
54	1530	857	6580	0	0	33	528	0	0	5856	124511	15	6	0	0
54	1550	9185	77155	0	0	640	8461	0	0	27597	560467	1	1	0	0
54	1570	159	2468	0	0	92	2925	0	0	60402	690500	67223	28950	0	0
54	1590	9041	71835	0	0	738	12176	0	0	34460	993650	0	0	0	0
54	1610	2778	30233	0	0	30	173	0	0	25269	634739	43	24	0	0
54	1630	14651	167210	0	0	517	6755	0	0	26242	719066	0	0	0	0
54	1650	19246	201145	0	0	3340	56968	0	0	44169	1133694	0	0	0	0
54	1670	246	3170	0	0	129	2587	0	0	42920	681705	46288	25963	0	0
54	1690	3464	27999	0	0	280	4772	0	0	12624	342481	0	0	0	0
54	1710	1473	26113	0	0	168	3369	0	0	6154	156705	0	0	0	0
54	1730	2644	26444	0	0	109	1431	0	0	16670	359715	1	1	0	0
54	1750	62	678	0	0	0	0	0	0	6093	93470	10	5	0	0
54	1770	3417	31719	0	0	468	6411	0	0	41780	691588	830	400	0	0
54	1790	15942	197560	0	0	528	7620	0	0	22687	597407	0	0	0	0
54	1810	541	4527	14	156	14	300	0	0	23350	494228	4613	2257	0	0
54	1830	621	6910	0	0	111	1655	0	0	63906	1440661	18566	9050	0	0
54	1850	1916	16969	0	0	268	4506	0	0	28903	523855	130	72	0	0
54	1870	15605	175306	0	0	1300	20594	0	0	43590	1113933	560	320	0	0
54	1890	13563	104531	0	0	2135	30570	0	0	41431	1036928	229	130	0	0
54	0	418249	4255475	24	281	38618	618406	0	0	2835976	60250222	758589	397599	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
56	10	2695	33872	16	168	1621	32951	0	0	9060	290716	0	0	0	0
56	30	12917	191507	0	0	385	7591	0	0	13178	362829	0	0	0	0
56	50	99	692	0	0	10	92	0	0	6979	129050	0	0	0	0
56	70	3599	28857	0	0	331	4572	0	0	18258	433292	0	0	0	0
56	90	339	3173	0	0	695	15562	0	0	1766	52819	0	0	0	0
56	110	1658	15060	0	0	96	876	0	0	13589	279091	0	0	0	0
56	130	795	5478	0	0	129	1079	0	0	11486	246015	0	0	0	0
56	150	904	5964	0	0	75	617	0	0	8203	181562	0	0	0	0
56	170	484	3923	0	0	68	1022	0	0	5618	135237	0	0	0	0
56	190	708	9379	0	0	693	11597	0	0	6053	134578	0	0	0	0
56	210	919	7333	0	0	42	541	0	0	10249	309367	0	0	0	0
56	230	3571	45897	25	180	1070	20828	0	0	4932	112732	0	0	0	0
56	250	8325	128702	0	0	1907	38072	0	0	14939	399414	0	0	0	0
56	270	5080	59991	0	0	1974	42766	0	0	7634	174410	0	0	0	0
56	290	353	3193	0	0	650	14097	0	0	1281	41536	0	0	0	0
56	310	5224	71079	0	0	1372	26251	0	0	7252	198622	0	0	0	0
56	330	851	10625	0	0	255	4658	0	0	9376	309616	0	0	0	0
56	350	4029	35218	0	0	146	1604	0	0	16456	394353	0	0	0	0
56	370	21478	361422	0	0	335	7853	0	0	15827	536167	0	0	0	0
56	390	854	6204	0	0	78	745	0	0	18610	352163	0	0	0	0
56	410	1048	14238	0	0	193	3170	0	0	7750	240086	0	0	0	0
56	430	2461	16097	2	14	193	1868	0	0	18331	302437	0	0	0	0
56	450	23	222	0	0	5	19	0	0	6685	125954	0	0	0	0
56	470	5	66	0	0	46	607	0	0	8021	132956	0	0	0	0
56	490	1022	11072	0	0	560	9748	0	0	8192	225060	0	0	0	0
56	510	3529	30612	0	0	3717	70549	0	0	10668	339128	0	0	0	0
56	530	5928	73785	0	0	220	2280	0	0	16801	418273	0	0	0	0
56	550	4925	54887	0	0	413	7403	0	0	12602	233950	0	0	0	0
56	570	1798	24460	0	0	774	16982	0	0	3952	93637	0	0	0	0
56	590	0	0	0	0	2	10	0	0	6176	133267	0	0	0	0
56	610	964	12045	0	0	832	15222	0	0	7250	206269	0	0	0	0
56	630	8844	110987	0	0	573	10419	0	0	12053	306313	0	0	0	0
56	650	2975	30424	0	0	628	12853	0	0	4076	96049	0	0	0	0
56	670	1684	21755	0	0	1225	23710	0	0	9555	254349	0	0	0	0
56	690	724	7654	0	0	893	20439	0	0	2377	73064	0	0	0	0
56	710	5185	78935	18	129	757	17097	0	0	6248	155341	0	0	0	0
56	730	358	3862	0	0	162	2431	0	0	3532	81071	0	0	0	0
56	750	2022	39247	0	0	2451	73945	0	0	5391	133311	0	0	0	0
56	770	3632	63578	0	0	8678	241454	0	0	10568	377529	0	0	0	0
56	790	2604	18986	0	0	94	1037	0	0	12752	230780	0	0	0	0
56	810	334	3521	0	0	59	647	0	0	8592	175354	0	0	0	0
56	830	1270	20997	0	0	2039	58282	0	0	7119	250066	0	0	0	0
56	850	1212	10668	5	22	157	2453	0	0	8811	172974	0	0	0	0
56	870	2732	18731	0	0	204	1978	0	0	16267	328299	0	0	0	0
56	890	3915	42382	0	0	553	6708	0	0	10113	223512	0	0	0	0
56	910	478	5959	0	0	489	11217	0	0	3446	100550	0	0	0	0
56	930	277	4166	0	0	1422	36457	0	0	2866	84330	0	0	0	0
56	950	726	6360	0	0	226	3122	0	0	6697	169762	0	0	0	0
56	970	1786	24052	0	0	1198	26462	0	0	8722	274830	0	0	0	0
56	990	1373	11331	0	0	75	825	0	0	22783	414231	0	0	0	0
56	1010	208	1862	0	0	234	4177	0	0	5844	130167	0	0	0	0
56	1030	2792	23011	0	0	1407	24051	0	0	11722	318821	0	0	0	0
56	1050	553	4374	0	0	76	731	0	0	6397	129915	0	0	0	0
56	1070	2278	27900	0	0	167	2207	0	0	12307	334056	0	0	0	0
56	1090	72	690	0	0	287	1768	0	0	9381	166877	0	0	0	0
56	0	144619	1846485	66	513	42941	945702	0	0	514793	12506137	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
61	10	58	811	934	10401	2220	44506	0	0	9642	133111	0	0	0	0
61	30	219	5721	115	1555	0	0	0	0	628	11172	0	0	0	0
61	50	70	969	980	8848	1472	19816	0	0	2821	34258	0	0	0	0
61	70	0	0	5	35	0	0	0	0	1034	9121	0	0	0	0
61	90	1819	44080	0	0	10	200	0	0	387	11222	8335	10545	0	0
61	110	129	1936	131	2841	66	2767	0	0	450	7654	566	346	0	0
61	130	25954	608640	0	0	1201	34743	0	0	380	10408	84386	67353	0	0
61	150	10	315	41	731	6	480	0	0	124	1350	10	3	0	0
61	170	35	331	186	3668	537	13392	0	0	5379	61719	0	0	0	0
61	190	594	3860	0	0	39	1300	0	0	480	3110	5762	4848	0	0
61	210	6690	125317	0	0	53	1089	0	0	624	6883	22712	18274	0	0
61	230	7	26	0	0	402	1809	0	0	548	3593	4	2	0	0
61	250	53	1045	43	1077	36	1040	0	0	505	8712	46	5	0	0
61	270	2424	50442	0	0	20	185	0	0	70	1453	12970	12253	0	0
61	0	38062	843493	2435	29156	6062	121327	0	0	23072	303766	134791	113629	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
62	10	28166	226490	8853	81234	2103	41055	0	0	6319	24127	0	0	0	0
62	30	35	450	2642	38908	1423	30296	0	0	0	0	0	0	0	0
62	50	21928	148991	3903	25301	943	16953	0	0	2909	11612	0	0	0	0
62	70	157	2348	639	7715	271	6432	0	0	348	4149	0	0	0	0
62	90	24645	74575	300	1453	0	0	0	0	740	1595	0	0	0	0
62	110	3593	53010	389	4358	390	8128	0	0	1380	13711	0	0	0	0
62	130	11250	160595	11175	204348	4538	135920	0	0	1250	26581	0	0	0	0
62	150	13	200	1259	22386	1333	37814	0	0	4	100	0	0	0	0
62	170	4737	24790	844	3510	0	0	0	0	6643	12894	0	0	0	0
62	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	210	85	899	6141	81126	2759	54822	0	0	2	5	0	0	0	0
62	230	90	1373	3830	50624	550	13384	0	0	56	658	0	0	0	0
62	250	79	398	10	24	0	0	0	0	161	1130	0	0	0	0
62	270	256	4530	334	2690	804	10372	0	0	6	35	0	0	0	0
