state	county	corn_a	corn_y	wheat_a	wheat_y	oats_a	oats_y	rice_a	rice_y	cotton_a	cotton_y	scane_a	scane_y
36	210	0	0	238387	2790638	78670	1444853	0	0	0	0	0	0
36	230	16955	327461	98661	878553	37303	832662	0	0	0	0	0	0
36	250	10	165	197789	1921647	15160	231672	0	0	0	0	0	0
36	270	1535	18577	207582	1647468	17860	215495	0	0	0	0	0	0
36	290	95	3230	95310	783836	23724	342020	0	0	0	0	0	0
36	310	3933	36012	234872	1648017	13621	164415	0	0	0	0	0	0
36	330	82	952	96323	749355	22357	288527	0	0	0	0	0	0
36	350	507	9736	114308	1223181	9586	168710	0	0	0	0	0	0
36	370	93	1717	182569	2145966	73837	1488950	0	0	0	0	0	0
36	390	9329	112658	193262	1345193	16561	181703	0	0	0	0	0	0
36	410	152	1910	97903	864222	29073	440364	0	0	0	0	0	0
36	430	3270	43834	212005	1884627	14443	234093	0	0	0	0	0	0
36	450	851	14262	134636	1004162	18261	255938	0	0	0	0	0	0
36	470	3663	60771	155813	1326833	37691	731654	0	0	0	0	0	0
36	490	1234	17942	162138	1175488	6433	102180	0	0	0	0	0	0
36	510	743	11067	310899	3102438	56595	963663	0	0	0	0	0	0
36	530	2079	29648	185700	1115586	7947	112318	0	0	0	0	0	0
36	550	518	7582	216317	2255546	12677	210298	0	0	0	0	0	0
36	570	2006	33488	419532	3954867	34957	589790	0	0	0	0	0	0
36	590	5497	74932	147555	1562591	11395	189604	0	0	0	0	0	0
36	610	7422	82222	238593	1821438	22544	279519	0	0	0	0	0	0
36	630	169	2965	263934	2351473	23895	305269	0	0	0	0	0	0
36	650	1	12	144831	1700241	43122	857699	0	0	0	0	0	0
36	670	3116	42556	81605	716430	10813	167166	0	0	0	0	0	0
36	690	94	1980	133096	1708983	52953	1025587	0	0	0	0	0	0
36	710	417	4730	232437	2269234	42255	822480	0	0	0	0	0	0
36	730	10	200	255437	3321094	37578	869634	0	0	0	0	0	0
36	750	3957	57028	84406	708111	43779	741846	0	0	0	0	0	0
36	770	14	210	203491	2279771	22301	448554	0	0	0	0	0	0
36	790	32055	604293	143605	1520286	103997	2426097	0	0	0	0	0	0
36	810	12	225	132897	1310475	25836	474237	0	0	0	0	0	0
36	830	13186	228861	102577	1077337	36321	774883	0	0	0	0	0	0
36	850	411	5023	178356	1432856	16858	227591	0	0	0	0	0	0
36	870	2331	22894	62376	422685	5301	64786	0	0	0	0	0	0
36	890	668	9866	98834	816180	9020	150591	0	0	0	0	0	0
36	910	2304	30286	226303	2185826	19512	299337	0	0	0	0	0	0
36	930	26	372	109048	922037	34426	480815	0	0	0	0	0	0
36	950	971	13620	322651	2533247	58500	932274	0	0	0	0	0	0
36	970	15	300	222995	2084527	39607	598061	0	0	0	0	0	0
36	990	322	6696	102590	1286201	47121	1018518	0	0	0	0	0	0
36	1010	110	2795	204018	2472185	69772	1449150	0	0	0	0	0	0
36	1030	306	4293	381106	4388685	45108	871699	0	0	0	0	0	0
36	1050	64	1360	304448	2574103	36471	540137	0	0	0	0	0	0
36	0	162	2795	291120	3156158	22603	350025	0	0	0	0	0	0
		137796	2172643	9969370	95574408	1735461	31174936	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
37	10												
37	30	13	220	0	0	0	0	0	0	0	0	0	0
37	50	80503	1534928	41973	474124	30863	642817	0	0	0	0	0	0
37	70	126662	2293334	111094	1152787	75954	1465760	0	0	0	0	0	0
37	90	22599	310966	45456	556268	11433	260094	0	0	0	0	0	0
37	110	105643	2938569	17747	312514	58376	1936143	0	0	0	0	0	0
37	130	98893	3099780	2697	42717	97997	3362079	0	0	0	0	0	0
37	150	61009	1192180	266562	2328419	67256	1399388	0	0	0	0	0	0
37	170	84050	977233	37972	406100	26446	457289	0	0	0	0	0	0
37	190	8377	65388	5097	40493	2856	40175	0	0	0	0	0	0
37	210	3889	76056	6448	113687	8834	300219	0	0	0	0	0	0
37	230	5739	48998	125926	860791	8479	102949	0	0	0	0	0	0
37	250	177425	4123592	68943	1267643	46517	1685311	0	0	0	0	0	0
37	270	40109	676149	61748	468915	54846	945414	0	0	0	0	0	0
37	290	97366	3810273	7507	131848	43961	1571340	0	0	0	0	0	0
37	310	14403	327470	46454	405641	53881	1080398	0	0	0	0	0	0
37	330	10114	93587	165122	1145198	19711	211338	0	0	0	0	0	0
37	350	5874	92966	9908	137099	6137	143457	0	0	0	0	0	0
37	370	69119	1736831	17188	196603	37673	896333	0	0	0	0	0	0
37	390	29400	559502	128279	1234549	43411	949464	0	0	0	0	0	0
37	410	28420	774706	8477	103766	63401	1950416	0	0	0	0	0	0
37	430	10307	97705	64563	430108	11743	123258	0	0	0	0	0	0
37	450	67539	1596630	30246	450185	28188	843190	0	0	0	0	0	0
37	470	9797	113069	164827	1074800	19109	232669	0	0	0	0	0	0
37	490	18405	230704	28772	272870	6860	111364	0	0	0	0	0	0
37	510	23333	260800	113181	905919	24344	345846	0	0	0	0	0	0
37	530	44954	1189737	58053	536167	43952	1077339	0	0	0	0	0	0
37	550	118856	2316124	22880	446697	55115	2199039	0	0	0	0	0	0
37	570	18801	205859	24655	316709	6421	107787	0	0	0	0	0	0
37	590	39434	1037392	18982	227357	54856	1451681	0	0	0	0	0	0
37	610	52034	455637	119065	1086873	45268	672773	0	0	0	0	0	0
37	630	70466	1872718	28511	352963	34269	1064050	0	0	0	0	0	0
37	650	2165	30514	25976	251797	9870	168374	0	0	0	0	0	0
37	670	13165	84603	34469	240281	4478	55212	0	0	0	0	0	0
37	690	131264	3310198	49158	622081	75802	2231251	0	0	0	0	0	0
37	710	6319	42033	36100	248880	11305	153261	0	0	0	0	0	0
37	730	13510	141443	16087	188280	2559	45177	0	0	0	0	0	0
37	750	49807	880605	37212	441823	24549	490266	0	0	0	0	0	0
37	770	21725	196347	23316	301147	5125	112277	0	0	0	0	0	0
37	790	96885	2516804	21423	242365	84289	2311457	0	0	0	0	0	0
37	810	85131	2668110	3156	56977	58089	2114799	0	0	0	0	0	0
37	830	1773	45850	5106	104337	2990	100671	0	0	0	0	0	0
37	850	132110	4791147	337	5802	84558	2977686	0	0	0	0	0	0
37	870	55928	542651	48947	543755	8392	148377	0	0	0	0	0	0
37	890	105065	3299236	17213	261358	68966	2714971	0	0	0	0	0	0
37	910	7338	104933	156022	944737	18058	274432	0	0	0	0	0	0
37	930	16768	379925	93916	1056411	28585	658151	0	0	0	0	0	0
37	950	35088	517878	60990	735651	20557	441095	0	0	0	0	0	0
37	970	34609	361282	26940	350486	7217	168545	0	0	0	0	0	0
37	990	75806	1697837	15815	229415	48721	1388852	0	0	0	0	0	0
37	1010	152628	5724626	1678	32551	108575	4199377	0	0	0	0	0	0
37	1030	96229	3319244	887	13127	68451	2575112	0	0	0	0	0	0
37	1050	26995	450572	49830	703184	11647	291099	0	0	0	0	0	0
37	1070	10529	130285	92573	870664	19618	332272	0	0	0	0	0	0
37	1090	22249	255967	58711	544262	17707	297233	0	0	0	0	0	0
37	1110	50542	1179309	105552	1196436	62377	1551230	0	0	0	0	0	0
37	1130	75061	1775656	28792	365939	36451	839668	0	0	0	0	0	0
37	1150	6502	94373	18799	249336	4378	90887	0	0	0	0	0	0
37	1170	41738	473007	322933	2306512	44809	591791	0	0	0	0	0	0
37	1190	6062	50712	6187	64277	2282	35976	0	0	0	0	0	0
37	1210	18686	136892	68216	523639	10820	129912	0	0	0	0	0	0
37	1230	43556	552494	18737	239444	15788	424385	0	0	0	0	0	0
37	1250	152365	2257921	51714	834614	31086	926552	0	0	0	0	0	0
37	1270	127069	4734876	2942	38770	77911	2750573	0	0	0	0	0	0
37	1290	108448	4166236	16402	270474	36998	1249911	0	0	0	0	0	0
37	1310	7473	73436	110416	865811	11184	176829	0	0	0	0	0	0
37	1330	13098	182328	13764	187090	3399	70556	0	0	0	0	0	0
37	1350	3397	36147	5014	68966	1116	19666	0	0	0	0	0	0
37	1370	97891	3224471	7497	130675	48152	1676483	0	0	0	0	0	0
37	0	4772	30761	38160	233811	6883	66785	0	0	0	0	0	0
		3493279	84569812	3539320	34044975	2271899	62480531	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
40	10												
40	30	31218	1079377	237	3591	14	352	0	0	0	0	0	0
40	50	20376	478334	7773	88010	1396	23751	0	0	0	0	0	0
40	70	2778	80506	1315	17301	430	8244	0	0	0	0	0	0
40	90	12637	249457	6327	89048	387	9436	0	0	5	3	0	0
40	110	13110	311359	5431	62117	163	2778	0	0	0	0	0	0
40	130	9531	191379	5419	66836	106	1512	0	0	5	2	0	0
40	150	52	1980	39	985	0	0	0	0	0	0	0	0
40	170	27426	897009	50899	741432	2815	69696	0	0	0	0	0	0
40	190	4724	170164	2386	32356	1455	46283	0	0	0	0	0	0
40	210	23427	534198	16443	160085	874	15550	0	0	0	0	0	0
40	230	4758	153530	2674	32305	930	23812	0	0	0	0	0	0
40	250	9484	257818	8421	96316	737	12593	0	0	0	0	0	0
40	270	19359	321638	2589	39193	138	2583	0	0	12040	6412	0	0
40	290	11906	215676	100	870	55	449	0	0	0	0	0	0
40	310	15519	316872	7358	90158	301	5159	0	0	0	0	0	0
40	330	18121	389921	9610	108617	322	4403	0	0	0	0	0	0
40	350	23059	402575	11302	165618	257	5180	0	0	0	0	0	0
40	360	18878	412047	3724	36923	790	12935	0	0	0	0	0	0
40	370	7424	159429	1726	23489	146	3190	0	0	0	0	0	0
40	410	16913	342656	7562	93648	99	1387	0	0	333	179	0	0
40	430	9065	177290	1403	20469	222	4369	0	0	33	24	0	0
40	450	10148	432612	13526	193403	370	8181	0	0	0	0	0	0
40	470	2707	87564	1848	22227	434	9455	0	0	0	0	0	0
40	490	19791	539248	12028	154356	1105	24004	0	0	0	0	0	0
40	510	8712	156648	4201	50451	134	2104	0	0	0	0	0	0
40	530	6603	132408	7	50	29	215	0	0	0	0	0	0
40	550	15229	300284	2577	39685	113	2657	0	0	1750	1008	0	0
40	570	1374	29676	141	2115	58	1379	0	0	0	0	0	0
40	590	14168	271558	6038	84747	113	2435	0	0	0	0	0	0
40	610	8153	267670	5564	96731	707	16800	0	0	0	0	0	0
40	630	24711	657085	18335	256300	823	15361	0	0	0	0	0	0
40	650	11097	266389	5112	49457	2952	56820	0	0	0	0	0	0
40	670	8633	191365	3860	40697	208	2851	0	0	0	0	0	0
40	690	23219	450917	17450	167232	732	8543	0	0	0	0	0	0
40	710	13590	337834	13173	159175	2285	46617	0	0	0	0	0	0
40	730	7677	237917	3118	32513	915	16227	0	0	0	0	0	0
40	750	11235	248243	2582	31304	246	6200	0	0	0	0	0	0
40	770	10798	238463	4383	56467	413	8918	0	0	0	0	0	0
40	790	13842	420210	5175	50834	2527	45950	0	0	0	0	0	0
40	810	6954	162755	4026	36743	452	4561	0	0	0	0	0	0
40	830	9635	152299	133	1590	16	236	0	0	12982	7712	0	0
40	850	36359	724000	13138	122371	427	6274	0	0	464	261	0	0
40	870	19801	422718	7210	102171	642	14632	0	0	0	0	0	0
40	890	6433	176637	2528	39413	420	15771	0	0	0	0	0	0
40	910	15010	295850	5676	52414	78	1049	0	0	0	0	0	0
40	930	2007	62189	1126	16112	553	14265	0	0	0	0	0	0
40	950	16584	415825	0	0	2	13	0	0	3693	2203	0	0
40	970	3903	112446	307	6575	196	4580	0	0	0	0	0	0
40	990	13715	248683	3597	49302	89	2251	0	0	1	1	0	0
40	1010	9664	184642	3952	62428	146	3062	0	0	0	0	0	0
40	1030	11489	187252	3453	42168	64	1041	0	0	4	4	0	0
40	1050	5456	98511	1664	28553	122	3236	0	0	0	0	0	0
40	1070	21560	526132	2351	22288	428	5359	0	0	0	0	0	0
40	1090	28198	999982	30709	471118	1086	23385	0	0	0	0	0	0
40	1110	14912	301691	7494	85989	276	4171	0	0	0	0	0	0
40	1130	15249	295031	3754	46473	161	1957	0	0	1501	889	0	0
40	1150	14782	391029	9704	110945	804	13358	0	0	0	0	0	0
40	1170	7024	211085	223	2953	16	461	0	0	0	0	0	0
40	1190	34296	646387	6020	68749	350	6560	0	0	13648	8439	0	0
40	1210	7414	172497	2000	25335	139	3995	0	0	74	52	0	0
40	1230	10082	280361	7481	93959	964	21021	0	0	0	0	0	0
40	1250	17690	493295	100	1560	2	80	0	0	11802	7116	0	0
40	1270	12371	276984	4116	48797	303	3959	0	0	0	0	0	0
40	1290	5625	116490	345	4835	79	1295	0	0	6	1	0	0
40	1310	16956	339471	32	546	26	750	0	0	2321	1376	0	0
40	1330	16064	551550	28	465	44	1960	0	0	53	44	0	0
40	1350	10590	284020	5347	95112	91	2449	0	0	0	0	0	0
40	1370	9171	165183	3070	42428	132	2929	0	0	420	253	0	0
40	1390	14248	390575	9324	124054	834	14972	0	0	0	0	0	0
40	1410	9747	256716	13364	202983	381	8569	0	0	0	0	0	0
40	1430	18938	338391	4581	42636	128	2447	0	0	0	0	0	0
40	1450	45746	869153	26609	240676	359	5132	0	0	61	32	0	0
40	1470	7374	184029	3073	44515	178	2379	0	0	0	0	0	0
40	1490	12136	229586	5286	72896	113	1728	0	0	4	3	0	0
40	1530	8371	144608	1449	20200	486	9355	0	0	275	150	0	0
40	1510	10038	220683	8840	114277	713	12616	0	0	0	0	0	0
40	1550	20283	359464	181	2412	232	6380	0	0	2188	1465	0	0
40	1570	9907	313401	8891	118580	1295	31665	0	0	0	0	0	0
40	1590	8694	232686	3054	34244	362	5678	0	0	0	0	0	0
40	1610	8713	207460	6441	111256	70	1919	0	0	0	0	0	0
40	1630	5645	146761	3954	69473	618	11948	0	0	0	0	0	0
40	1650	15914	479896	19330	176816	1666	27183	0	0	0	0	0	0
40	1670	25467	814421	46717	789555	1127	28311	0	0	0	0	0	0
40	1690	17568	542359	5494	72823	513	9810	0	0	0	0	0	0
40	1710	25041	596235	3722	35431	523	8432	0	0	0	0	0	0
40	1730	16879	486478	23158	330957	920	19926	0	0	0	0	0	0
40	1750	11810	407547	7443	92703	2170	47930	0	0	0	0	0	0
40	1770	25555	576008	0	0	125	2485	0	0	19237	11692	0	0
40	1790	11668	214774	6303	81496	666	14094	0	0	0	0	0	0
40	1810	8685	151415	2757	37595	724	13120	0	0	0	0	0	0
40	1830	10501	271283	36	361	1	10	0	0	255	220	0	0
40	1850	13204	285288	59	604	19	380	0	0	5264	2881	0	0
40	1870	10007	319429	3264	47686	1043	27465	0	0	0	0	0	0
40	1875	6894	166388	8047	101880	405	6805	0	0	0	0	0	0
40	1910	1189	23435	231	4796	111	3809	0	0	0	0	0	0
40	1930	24296	746741	13429	153996	1551	29875	0	0	0	0	0	0
40	1950	9924	245884	8004	146283	214	4754	0	0	0	0	0	0
40	1970	7273	152662	43	387	99	1138	0	0	0	0	0	0
40	1990	15146	563668	11936	158055	2713	72209	0	0	0	0	0	0
40	5100	4743	102564	217	3436	47	1609	0	0	0	0	0	0
40	5300	20	450	0	0	0	0	0	0	0	0	0	0
40	5400	112	2858	39	244	0	0	0	0	0	0	0	0
40	5600	0	0	0	0	0	0	0	0	0	0	0	0
40	6600	0	0	0	0	0	0	0	0	0	0	0	0
40	6700	25	405	62	1022	0	0	0	0	0	0	0	0
40	6800	3	100	0	0	0	0	0	0	0	0	0	0
40	7000	58	1160	22	320	0	0	0	0	0	0	0	0
40	7100	0	0	0	0	0	0	0	0	0	0	0	0
40	7300	390	13549	15	200	0	0	0	0	0	0	0	0
40	7400	40	980	0	0	0	0	0	0	0	0	0	0
40	7500	3	120	0	0	0	0	0	0	17	16	0	0
40	7600	29	1005	46	599	8	262	0	0	0	0	0	0
40	7700	85	1499	0	0	0	0	0	0	0	0	0	0
40	7850	0	0	0	0	0	0	0	0	0	0	0	0
40	7900	13	400	0	0	0	0	0	0	0	0	0	0
40	8000	44	1740	25	486	0	0	0	0	0	0	0	0
40	8300	10	400	0	0	0	0	0	0	10	4	0	0
40	8400	51	1730	6	79	0	0	0	0	0	0	0	0
40	9999	57	2085	76	946	15	390	0	0	0	0	0	0
40	0	2	40	0	0	0	0	0	0	0	0	0	0
		1352992	32772810	656968	8575461	54338	1127824	0	0	88446	52442	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
41	10												
41	30	33156	399114	0	0	380	7103	0	0	48016	15304	0	0
41	50	20897	380554	2	40	10	200	133	1676	8013	2739	0	0
41	70	54922	521400	0	0	80	1859	0	0	73519	16316	0	0
41	90	18020	263488	0	0	13	123	0	0	18193	6981	0	0
41	110	39942	564913	4	20	21	369	0	0	49569	24577	0	0
41	130	39337	307293	0	0	339	6785	0	0	48597	8888	0	0
41	150	46164	588405	0	0	102	2920	0	0	52501	16339	0	0
41	170	30290	399700	65	687	117	1470	0	0	44481	20400	0	0
41	190	42176	460767	59	514	284	5973	0	0	73347	21944	0	0
41	210	30331	455318	7	69	90	1774	0	0	62140	28549	0	0
41	230	35591	544888	26	92	101	1567	0	0	44177	19368	0	0
41	250	26061	345570	0	0	115	3340	0	0	26965	8174	0	0
41	270	29258	350700	0	0	26	525	0	0	24560	8690	0	0
41	290	28270	396399	39	300	273	5601	1	18	29189	11775	0	0
41	310	18401	298683	38	289	198	3192	0	0	20382	10218	0	0
41	330	60747	702226	0	0	4	45	0	0	72869	19198	0	0
41	350	32052	593262	0	0	63	630	0	0	54690	25945	0	0
41	370	49014	581164	0	0	28	514	0	0	42765	12901	0	0
41	390	17655	232925	2	12	30	612	0	0	18294	5078	0	0
41	410	69831	810664	0	0	14	200	3	43	72359	23421	0	0
41	430	55469	693316	0	0	9	220	0	0	59411	17288	0	0
41	450	59908	907284	3	30	108	1518	0	0	82733	46568	0	0
41	470	40251	528451	0	0	0	0	0	0	41029	11935	0	0
41	490	44811	732023	1	18	198	3985	0	0	107150	29938	0	0
41	510	65205	976809	57	409	18	237	0	0	79137	43508	0	0
41	530	38415	594941	0	0	444	12732	0	0	68930	24793	0	0
41	550	27273	360619	0	0	70	1680	2	27	31260	10916	0	0
41	570	33398	422990	0	0	42	607	0	0	49893	22139	0	0
41	590	27997	388356	3	25	14	341	0	0	32012	12540	0	0
41	610	37704	676950	1	8	19	324	0	0	39634	19873	0	0
41	630	60786	674499	0	0	11	44	6	70	68782	21160	0	0
41	650	24444	327968	0	0	438	7905	0	0	48075	14043	0	0
41	670	26536	411516	104	1850	1479	26599	0	0	65768	20923	0	0
41	690	41198	485151	0	0	399	8699	0	0	56371	16651	0	0
41	710	67219	838338	0	0	100	1600	0	0	87387	31956	0	0
41	730	64334	1027193	131	1171	60	1019	0	0	56426	26619	0	0
41	750	21517	392966	20	100	47	845	0	0	9044	3896	0	0
41	770	26456	428008	0	0	36	670	0	0	43152	18832	0	0
41	790	54879	1039107	339	3757	86	1728	0	0	79241	37296	0	0
41	810	50790	794171	0	0	0	0	0	0	81377	35530	0	0
41	830	34575	358385	14	133	183	3572	0	0	56796	15246	0	0
41	850	56287	994027	133	770	68	1313	0	0	106844	46683	0	0
41	870	36646	576889	0	0	626	12181	0	0	53234	14894	0	0
41	890	41483	361127	10	70	698	13300	0	0	69883	18598	0	0
41	910	59456	883297	177	2343	178	3628	0	0	129790	55555	0	0
41	930	35940	560654	5	40	524	14035	0	0	82235	25187	0	0
41	950	39544	592602	8	110	38	941	0	0	37571	17074	0	0
41	970	54743	895392	0	0	18	265	0	0	82120	50044	0	0
41	990	11221	207524	0	0	10	188	0	0	6355	2813	0	0
41	1010	37982	560682	0	0	14	261	1	15	58935	22273	0	0
41	1030	38372	448601	5	50	1098	21310	0	0	55519	12986	0	0
41	1050	43417	658147	38	305	26	620	0	0	75011	37693	0	0
41	1070	32238	438369	45	446	485	9437	0	0	64810	19431	0	0
41	1090	38375	529327	0	0	123	1651	1	8	56727	18028	0	0
41	1110	58074	592904	0	0	119	2835	0	0	73836	16424	0	0
41	1130	39529	552875	86	659	311	5850	0	0	51407	21526	0	0
41	1150	36916	317795	0	0	244	4710	0	0	52676	13249	0	0
41	1170	24571	351864	8	25	103	1868	0	0	24048	10256	0	0
41	1190	24723	303259	26	205	224	4009	0	0	21945	9002	0	0
41	1210	34167	512818	0	0	155	3900	0	0	59092	17077	0	0
41	1230	42603	528043	36	244	786	15966	0	0	70749	23106	0	0
41	1250	35032	445226	28	259	269	5500	0	0	47705	14818	0	0
41	1270	40787	646076	0	0	24	764	0	0	57004	20315	0	0
41	1290	33045	466081	0	0	52	782	0	0	23364	10809	0	0
41	1310	16859	223438	0	0	10	235	0	0	9224	2945	0	0
41	1330	32022	483108	0	0	29	530	0	0	44952	12254	0	0
41	0	22010	297275	4	20	18	410	0	0	23228	11468	0	0
		2591322	35683874	1524	15070	12299	245616	147	1857	3566498	1312963	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
42	10												
42	30	22525	291808	33	282	5346	175992	82009	3895456	24261	7988	0	0
42	50	20728	317332	0	0	41	891	0	0	62196	31647	0	0
42	70	11809	195611	51	336	163	2748	0	0	6900	2033	0	0
42	90	28170	376510	3100	33091	3830	65365	0	0	0	0	0	0
42	110	14262	224614	598	4157	2429	37165	0	0	1521	526	0	0
42	130	13715	169095	0	0	41	470	0	0	32793	12265	0	0
42	150	14764	126356	0	0	36	301	0	0	25630	7858	0	0
42	170	18041	270069	382	3952	1609	27320	0	0	0	0	0	0
42	190	16712	337093	0	0	220	7550	0	0	66659	34354	0	0
42	210	27931	408224	149	945	30	504	0	0	41041	14909	0	0
42	230	44970	900216	1499	14895	191	3272	867	49810	47845	27997	0	0
42	250	17442	237996	1	15	60	661	0	0	25411	8649	0	0
42	270	13214	147921	0	0	0	0	0	0	41406	13049	0	0
42	290	37475	486604	0	0	85	3493	0	0	91602	32526	0	0
42	310	27140	293650	7	46	4	82	2	75	64690	18612	0	0
42	330	51403	1257014	594	6184	140	2187	3346	155075	80992	52476	0	0
42	350	21434	294784	5	25	32	294	0	0	11769	4161	0	0
42	370	23440	490237	0	0	170	4200	0	0	166495	79605	0	0
42	390	20072	316930	68	685	49	1077	3581	188104	71087	27030	0	0
42	410	15726	150747	0	0	3	50	0	0	19349	6288	0	0
42	430	15018	312973	0	0	421	13605	0	0	49214	28139	0	0
42	450	21231	319640	16	130	40	880	0	0	48464	19437	0	0
42	470	32845	360609	3	42	70	1813	0	0	80271	25266	0	0
42	490	25685	258583	86	541	1375	20405	0	0	16222	4116	0	0
42	510	15088	245519	58	542	276	4868	0	0	12719	5217	0	0
42	530	11820	146307	30	162	63	1565	0	0	6162	1865	0	0
42	550	12779	158229	0	0	0	0	0	0	16887	5457	0	0
42	570	38476	846426	1264	10675	297	4304	0	0	39055	22933	0	0
42	590	38642	477019	0	0	118	2819	0	0	77590	22719	0	0
42	610	17815	229597	3	19	25	360	1	10	17759	6319	0	0
42	630	20698	291208	0	0	10	155	0	0	37239	10041	0	0
42	650	33952	709072	464	3641	324	3930	0	0	42225	14220	0	0
42	670	23628	270674	4	20	62	715	0	0	25637	9885	0	0
42	690	26570	462153	0	0	0	0	165	8200	93969	42480	0	0
42	710	25942	509116	0	0	170	5370	0	0	143353	61376	0	0
42	730	24357	260097	3	45	40	625	0	0	21095	5129	0	0
42	750	17112	276299	0	0	23	560	0	0	57049	19087	0	0
42	770	34708	723256	47	325	22	300	0	0	50264	22631	0	0
42	790	34410	605339	14	95	247	4350	1927	70800	84687	29490	0	0
42	810	22803	400817	0	0	6	115	0	0	75661	31998	0	0
42	830	15504	199652	0	0	0	0	0	0	46236	15392	0	0
42	850	35019	384697	177	1108	382	4681	13	430	40874	10748	0	0
42	870	25862	502875	8	86	487	14896	12250	449201	117325	46426	0	0
42	890	18800	242467	271	2698	1696	29375	0	0	0	0	0	0
42	910	14439	246112	70	988	542	11024	0	0	6686	2345	0	0
42	930	18089	294748	28	168	1	20	0	0	63767	22601	0	0
42	950	58183	1657564	0	0	100	1490	0	0	218701	140862	0	0
42	970	13514	198989	8	60	60	1700	2000	69824	68188	23340	0	0
42	990	16775	209994	39	222	64	825	0	0	13003	3244	0	0
42	1010	29413	353666	34	450	57	670	0	0	56418	18813	0	0
42	1030	14271	181196	91	595	342	4673	0	0	1928	655	0	0
42	1050	22080	193641	0	0	0	0	0	0	31755	9726	0	0
42	1070	9944	115840	0	0	0	0	0	0	18939	5044	0	0
42	1090	27870	473756	0	0	50	461	0	0	104706	36704	0	0
42	1110	16347	225943	0	0	12	100	0	0	20561	5835	0	0
42	1130	22763	490730	38	455	102	2475	10462	574096	61965	43223	0	0
42	1150	17035	200582	25	188	21	160	0	0	9921	2556	0	0
42	1170	29234	398554	4	40	8	65	0	0	59498	19234	0	0
42	1190	16720	250667	80	940	1524	39372	25032	1279164	28827	9529	0	0
42	1210	16675	289380	339	3509	196	3874	0	0	68798	22950	0	0
42	1230	33264	694210	135	1045	111	1307	0	0	33140	16035	0	0
42	1250	30335	538483	120	800	96	3320	3373	154220	111141	43171	0	0
42	1270	14740	197882	56	587	68	845	0	0	8857	3112	0	0
42	1290	22007	256893	7	60	41	410	0	0	17184	4155	0	0
42	1310	16433	202812	126	1005	1227	14918	0	0	4327	1432	0	0
42	1330	27026	329320	19	139	473	8960	0	0	22453	5460	0	0
42	1350	17107	247612	0	0	8	55	0	0	21392	5912	0	0
42	1370	17308	295756	14	125	42	560	0	0	21382	8531	0	0
42	1390	11175	152392	132	987	288	4196	0	0	7139	2058	0	0
42	1410	25746	260864	0	0	11	205	0	0	43636	16961	0	0
42	1430	24111	272482	0	0	150	1290	0	0	24801	6861	0	0
42	1450	33400	487448	6208	56016	5865	96530	0	0	43	20	0	0
42	1470	33809	426900	0	0	40	672	0	0	88758	27511	0	0
42	1490	24138	371949	0	0	177	3315	1560	63640	70337	30215	0	0
42	0	33280	386305	27	160	85	1082	0	0	56630	18036	0	0
		1756968	27388105	16535	153281	32394	653887	146588	6958105	3446485	1398475	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
43	10												
43	30	41737	385766	0	0	83	1680	1	14	3189	924	0	0
43	50	7827	63814	0	0	0	0	0	0	625	224	0	0
43	70	1118	10457	0	0	0	0	6	128	63	35	0	0
43	90	10517	123409	0	0	9	103	0	3	79	24	0	0
43	110	7	156	0	0	0	0	0	0	0	0	0	0
43	130	1	30	0	0	0	0	0	0	0	0	0	0
43	150	11833	130991	0	0	12	180	14	253	1003	315	0	0
43	170	54	1265	0	0	0	0	0	0	0	0	0	0
43	190	2453	22730	0	0	0	0	0	0	13	4	0	0
43	210	2796	44674	0	0	0	0	1	21	12	8	0	0
43	230	0	0	0	0	0	0	0	0	0	0	0	0
43	250	24934	254508	0	0	45	470	3	17	5297	1693	0	0
43	270	45	1040	0	0	0	0	0	0	0	0	0	0
43	290	971	15689	0	0	0	0	0	0	0	0	0	0
43	310	1799	17289	0	0	0	0	0	0	0	0	0	0
43	330	1383	25281	0	0	0	0	0	0	0	0	0	0
43	350	10188	139764	0	0	6	140	0	0	6704	1758	0	0
43	370	1837	33968	0	0	0	0	0	0	5	3	0	0
43	390	9	120	0	0	4	120	0	0	0	0	0	0
43	410	29044	453439	0	0	63	1227	0	0	305	129	0	0
43	430	16507	136619	0	0	68	910	0	0	93	26	0	0
43	450	720	19080	0	0	0	0	2	40	0	0	0	0
43	470	450	5062	0	0	0	0	0	0	17	5	0	0
43	490	17485	171770	0	0	9	50	1	21	5998	1963	0	0
43	510	3025	50044	0	0	0	0	3	63	0	0	0	0
43	530	49	1385	0	0	0	0	3	60	0	0	0	0
43	550	2835	52052	0	0	0	0	1	13	0	0	0	0
43	570	127	1604	0	0	0	0	1	38	0	0	0	0
43	590	4776	76805	0	0	0	0	22	205	0	0	0	0
43	610	26927	255883	0	0	24	445	8	111	14794	3865	0	0
43	630	93	1830	0	0	0	0	0	0	0	0	0	0
43	650	77895	800932	0	0	99	1265	6	140	23930	7516	0	0
43	670	30845	307942	0	0	303	4100	0	0	4848	969	0	0
43	690	10686	80718	0	0	2	28	4	80	939	282	0	0
