state	id	area	state_1	id_1	new_area
43	12087.00000	2690213007.63000000000	43	12087.00000	24498.29636300000
43	12087.00000	2690213007.63000000000	43	12087.00000	190736.24461300000
43	12087.00000	2690213007.63000000000	43	12087.00000	2655.57720615000
43	12087.00000	2690213007.63000000000	43	12087.00000	38554.14006670000
43	12087.00000	2690213007.63000000000	43	12087.00000	94880.58823700000
43	12087.00000	2690213007.63000000000	43	12087.00000	6930.29149227000
43	12087.00000	2690213007.63000000000	43	12087.00000	11169.73005880000
43	12087.00000	2690213007.63000000000	43	12087.00000	285319.78482300000
43	12087.00000	2690213007.63000000000	43	12087.00000	13525.92895570000
43	12087.00000	2690213007.63000000000	43	12087.00000	13848.24301430000
43	12087.00000	2690213007.63000000000	43	12087.00000	34964.37434320000
43	12087.00000	2690213007.63000000000	43	12087.00000	759287.28862500000
43	12087.00000	2690213007.63000000000	43	12087.00000	6199.63984909000
43	12087.00000	2690213007.63000000000	43	12087.00000	154778.52587200000
43	12087.00000	2690213007.63000000000	43	12087.00000	10977.90634010000
43	12087.00000	2690213007.63000000000	43	12087.00000	20655.55880080000
43	12087.00000	2690213007.63000000000	43	12087.00000	441521.12643700000
43	12087.00000	2690213007.63000000000	43	12087.00000	3267.86686932000
43	12087.00000	2690213007.63000000000	43	12087.00000	72187.71991020000
43	12087.00000	2690213007.63000000000	43	12087.00000	3236.92323729000
43	12087.00000	2690213007.63000000000	43	12087.00000	3309.27059668000
43	12087.00000	2690213007.63000000000	43	12087.00000	6524.92902231000
43	12087.00000	2690213007.63000000000	43	12087.00000	20769.03753990000
43	12087.00000	2690213007.63000000000	43	12087.00000	3991.77273445000
43	12087.00000	2690213007.63000000000	43	12087.00000	3099.81435334000
43	12087.00000	2690213007.63000000000	43	12087.00000	2927.70067846000
43	12087.00000	2690213007.63000000000	43	12087.00000	30927.05130680000
43	12087.00000	2690213007.63000000000	43	12087.00000	13345.64271750000
43	12087.00000	2690213007.63000000000	43	12087.00000	9892.90167453000
43	12087.00000	2690213007.63000000000	43	12087.00000	10782.93666970000
43	12087.00000	2690213007.63000000000	43	12087.00000	31292.95900220000
43	12087.00000	2690213007.63000000000	43	12087.00000	3316.42304843000
43	12087.00000	2690213007.63000000000	43	12087.00000	40249.17307280000
43	12087.00000	2690213007.63000000000	43	12087.00000	17868.00446980000
43	12087.00000	2690213007.63000000000	43	12087.00000	6113.44713391000
43	12087.00000	2690213007.63000000000	43	12087.00000	2587.02625579000
43	12087.00000	2690213007.63000000000	43	12087.00000	66600.27588680000
43	12087.00000	2690213007.63000000000	43	12087.00000	58098.08493670000
43	12087.00000	2690213007.63000000000	43	12087.00000	1832467.08105000000
43	12087.00000	2690213007.63000000000	43	12087.00000	2837.18744544000
43	12087.00000	2690213007.63000000000	43	12087.00000	3052.77152054000
43	12087.00000	2690213007.63000000000	43	12087.00000	57234.57966800000
43	12087.00000	2690213007.63000000000	43	12087.00000	29374.66215100000
43	12087.00000	2690213007.63000000000	43	12087.00000	19334.94882810000
43	12087.00000	2690213007.63000000000	43	12087.00000	37537.81349600000
43	12087.00000	2690213007.63000000000	43	12087.00000	57098.17048980000
43	12087.00000	2690213007.63000000000	43	12087.00000	3115.01211502000
43	12087.00000	2690213007.63000000000	43	12087.00000	71606.56547020000
43	12087.00000	2690213007.63000000000	43	12087.00000	259673.76169500000
43	12087.00000	2690213007.63000000000	43	12087.00000	19861.64026160000
43	12087.00000	2690213007.63000000000	43	12087.00000	4096.11110270000
43	12087.00000	2690213007.63000000000	43	12087.00000	168397.19710200000
43	12087.00000	2690213007.63000000000	43	12087.00000	393787.08779800000
43	12087.00000	2690213007.63000000000	43	12087.00000	10075.18080950000
43	12087.00000	2690213007.63000000000	43	12087.00000	24838.03946410000
43	12087.00000	2690213007.63000000000	43	12087.00000	69667.76611300000
43	12087.00000	2690213007.63000000000	43	12087.00000	7200.67319216000
43	12087.00000	2690213007.63000000000	43	12087.00000	3964.37656592000
43	12087.00000	2690213007.63000000000	43	12087.00000	377845.19449300000
43	12087.00000	2690213007.63000000000	43	12087.00000	11600.57474430000
43	12087.00000	2690213007.63000000000	43	12087.00000	8558.03191259000
43	12087.00000	2690213007.63000000000	43	12087.00000	2607.80033834000
43	12087.00000	2690213007.63000000000	43	12087.00000	61180.57869660000
43	12087.00000	2690213007.63000000000	43	12087.00000	27652.80445620000
43	12087.00000	2690213007.63000000000	43	12087.00000	6769.65333164000
43	12087.00000	2690213007.63000000000	43	12087.00000	6382.94463759000
43	12087.00000	2690213007.63000000000	43	12087.00000	7727.92407228000
43	12087.00000	2690213007.63000000000	43	12087.00000	15352.06035700000
43	12087.00000	2690213007.63000000000	43	12087.00000	14481.06247920000
43	12087.00000	2690213007.63000000000	43	12087.00000	154601.31619800000
43	12087.00000	2690213007.63000000000	43	12087.00000	8813.88413474000
43	12087.00000	2690213007.63000000000	43	12087.00000	4396448.66095000000
43	12087.00000	2690213007.63000000000	43	12087.00000	4662.59681723000
43	12087.00000	2690213007.63000000000	43	12087.00000	18617.97721480000
43	12087.00000	2690213007.63000000000	43	12087.00000	25203.80010730000
43	12087.00000	2690213007.63000000000	43	12087.00000	23374868.59080000000
43	12087.00000	2690213007.63000000000	43	12087.00000	75162.34003950000
43	12087.00000	2690213007.63000000000	43	12087.00000	9177.56504933000
43	12087.00000	2690213007.63000000000	43	12087.00000	26034.49038010000
43	12087.00000	2690213007.63000000000	43	12087.00000	4241.13334199000
43	12087.00000	2690213007.63000000000	43	12087.00000	620844.41759200000
43	12087.00000	2690213007.63000000000	43	12087.00000	102219.06450500000
43	12087.00000	2690213007.63000000000	43	12087.00000	8485.38560795000
43	12087.00000	2690213007.63000000000	43	12087.00000	11280.83725240000
43	12087.00000	2690213007.63000000000	43	12087.00000	38265.10786460000
43	12087.00000	2690213007.63000000000	43	12087.00000	75347.95897430000
43	12087.00000	2690213007.63000000000	43	12087.00000	103707.12855800000
43	12087.00000	2690213007.63000000000	43	12087.00000	8553.39965348000
43	12087.00000	2690213007.63000000000	43	12087.00000	37205.91815290000
43	12087.00000	2690213007.63000000000	43	12087.00000	10973.13009860000
43	12087.00000	2690213007.63000000000	43	12087.00000	17327.26553640000
43	12087.00000	2690213007.63000000000	43	12087.00000	4430558.08363000000
43	12087.00000	2690213007.63000000000	43	12087.00000	117253.37372800000
43	12087.00000	2690213007.63000000000	43	12087.00000	4651.51443481000
43	12087.00000	2690213007.63000000000	43	12087.00000	28242.49267830000
43	12087.00000	2690213007.63000000000	43	12087.00000	5317.22597625000
43	12087.00000	2690213007.63000000000	43	12087.00000	4394.61668774000
43	12087.00000	2690213007.63000000000	43	12087.00000	36903.19402990000
43	12087.00000	2690213007.63000000000	43	12087.00000	15525.16691460000
43	12087.00000	2690213007.63000000000	43	12087.00000	9872.78886202000
43	12087.00000	2690213007.63000000000	43	12087.00000	19460.47775420000
43	12087.00000	2690213007.63000000000	43	12087.00000	28736.28666110000
43	12087.00000	2690213007.63000000000	43	12087.00000	21038.28646400000
43	12087.00000	2690213007.63000000000	43	12087.00000	61016.72312100000
43	12087.00000	2690213007.63000000000	43	12087.00000	169525.17463400000
43	12087.00000	2690213007.63000000000	43	12087.00000	20943.57448340000
43	12087.00000	2690213007.63000000000	43	12087.00000	5240.90098260000
43	12087.00000	2690213007.63000000000	43	12087.00000	31571.26259090000
43	12087.00000	2690213007.63000000000	43	12087.00000	2938.48811555000
43	12087.00000	2690213007.63000000000	43	12087.00000	17217.17655490000
43	12087.00000	2690213007.63000000000	43	12087.00000	4338.13587961000
43	12087.00000	2690213007.63000000000	43	12087.00000	5882.98160822000
43	12087.00000	2690213007.63000000000	43	12087.00000	8652.96978294000
43	12087.00000	2690213007.63000000000	43	12087.00000	11580.60829970000
43	12087.00000	2690213007.63000000000	43	12087.00000	1815674.15516000000
43	12087.00000	2690213007.63000000000	43	12087.00000	495355.29178400000
43	12087.00000	2690213007.63000000000	43	12087.00000	10282.16212530000
43	12087.00000	2690213007.63000000000	43	12087.00000	14585634.72760000000
43	12087.00000	2690213007.63000000000	43	12087.00000	13706.53121180000
43	12087.00000	2690213007.63000000000	43	12087.00000	16625.54701690000
43	12087.00000	2690213007.63000000000	43	12087.00000	332835.28829800000
43	12087.00000	2690213007.63000000000	43	12087.00000	63445.70963180000
43	12087.00000	2690213007.63000000000	43	12087.00000	25558.99191820000
43	12087.00000	2690213007.63000000000	43	12087.00000	9759.51911056000
43	12087.00000	2690213007.63000000000	43	12087.00000	11335.46601230000
43	12087.00000	2690213007.63000000000	43	12087.00000	28701.53020670000
43	12087.00000	2690213007.63000000000	43	12087.00000	7705.18427999000
43	12087.00000	2690213007.63000000000	43	12087.00000	12076.17243470000
43	12087.00000	2690213007.63000000000	43	12087.00000	57906.95925330000
43	12087.00000	2690213007.63000000000	43	12087.00000	3496047.39323000000
43	12087.00000	2690213007.63000000000	43	12087.00000	26366.02851290000
43	12087.00000	2690213007.63000000000	43	12087.00000	7052.20155871000
43	12087.00000	2690213007.63000000000	43	12087.00000	3861.69705434000
43	12087.00000	2690213007.63000000000	43	12087.00000	29466.46732650000
43	12087.00000	2690213007.63000000000	43	12087.00000	27421.22717420000
43	12087.00000	2690213007.63000000000	43	12087.00000	59433.84787530000
43	12087.00000	2690213007.63000000000	43	12087.00000	3795.70775729000
43	12087.00000	2690213007.63000000000	43	12087.00000	40327.27895320000
43	12087.00000	2690213007.63000000000	43	12087.00000	40776.59799940000
43	12087.00000	2690213007.63000000000	43	12087.00000	10608.47828999990
43	12087.00000	2690213007.63000000000	43	12087.00000	4800.09073531000
43	12087.00000	2690213007.63000000000	43	12087.00000	46972.96074940000
43	12087.00000	2690213007.63000000000	43	12087.00000	56335.20880860000
43	12087.00000	2690213007.63000000000	43	12087.00000	8988.05859144000
43	12087.00000	2690213007.63000000000	43	12087.00000	2381391.72363000000
43	12087.00000	2690213007.63000000000	43	12087.00000	29859.02797390000
43	12087.00000	2690213007.63000000000	43	12087.00000	327500.57339400000
43	12087.00000	2690213007.63000000000	43	12087.00000	1354955.76338000000
43	12087.00000	2690213007.63000000000	43	12087.00000	62949.51721550000
43	12087.00000	2690213007.63000000000	43	12087.00000	2536.38440395000
43	12087.00000	2690213007.63000000000	43	12087.00000	128763.25107200000
43	12087.00000	2690213007.63000000000	43	12087.00000	3218844.99350000000
43	12087.00000	2690213007.63000000000	43	12087.00000	77306.76386800000
43	12087.00000	2690213007.63000000000	43	12087.00000	34350.15943110000
43	12087.00000	2690213007.63000000000	43	12087.00000	19536.05850060000
43	12087.00000	2690213007.63000000000	43	12087.00000	4736.00317347000
43	12087.00000	2690213007.63000000000	43	12087.00000	297827.08188600000
43	12087.00000	2690213007.63000000000	43	12087.00000	2336152.65516000000
43	12087.00000	2690213007.63000000000	43	12087.00000	8591.83091136000
43	12087.00000	2690213007.63000000000	43	12087.00000	362978.42869700000
43	12087.00000	2690213007.63000000000	43	12087.00000	9748.90094351000
43	12087.00000	2690213007.63000000000	43	12087.00000	5436.68370158000
43	12087.00000	2690213007.63000000000	43	12087.00000	106664.15169100000
43	12087.00000	2690213007.63000000000	43	12087.00000	5339.65564734000
43	12087.00000	2690213007.63000000000	43	12087.00000	5498.21811843000
43	12087.00000	2690213007.63000000000	43	12087.00000	5837.86606917000
43	12087.00000	2690213007.63000000000	43	12087.00000	66450.26733460000
43	12087.00000	2690213007.63000000000	43	12087.00000	17165.69162680000
43	12087.00000	2690213007.63000000000	43	12087.00000	27692.15874810000
43	12087.00000	2690213007.63000000000	43	12087.00000	22039.45372250000
43	12087.00000	2690213007.63000000000	43	12087.00000	11196.04106300000
43	12087.00000	2690213007.63000000000	43	12087.00000	137622.22898600000
43	12087.00000	2690213007.63000000000	43	12087.00000	24418.91928300000
43	12087.00000	2690213007.63000000000	43	12087.00000	4386.01426361000
43	12087.00000	2690213007.63000000000	43	12087.00000	11102.24675890000
43	12087.00000	2690213007.63000000000	43	12087.00000	8388.11229250000
43	12087.00000	2690213007.63000000000	43	12087.00000	6822.30346560000
43	12087.00000	2690213007.63000000000	43	12087.00000	89911.80669320000
43	12087.00000	2690213007.63000000000	43	12087.00000	60342.46972780000
43	12087.00000	2690213007.63000000000	43	12087.00000	15617.94072170000
43	12087.00000	2690213007.63000000000	43	12087.00000	45977.89943460000
43	12087.00000	2690213007.63000000000	43	12087.00000	11739.57594170000
43	12087.00000	2690213007.63000000000	43	12087.00000	3926.33747622000
43	12087.00000	2690213007.63000000000	43	12087.00000	4925748.65302000000
43	12087.00000	2690213007.63000000000	43	12087.00000	12859.70557640000
43	12087.00000	2690213007.63000000000	43	12087.00000	15396.85137830000
43	12087.00000	2690213007.63000000000	43	12087.00000	13141.82857960000
43	12087.00000	2690213007.63000000000	43	12087.00000	12462.76402040000
43	12087.00000	2690213007.63000000000	43	12087.00000	23042.20490790000
43	12087.00000	2690213007.63000000000	43	12087.00000	10226.61126730000
43	12087.00000	2690213007.63000000000	43	12087.00000	80935.49065070000
43	12087.00000	2690213007.63000000000	43	12087.00000	9369.71406229000
43	12087.00000	2690213007.63000000000	43	12087.00000	13379.00212650000
43	12087.00000	2690213007.63000000000	43	12087.00000	39394.92436990000
43	12087.00000	2690213007.63000000000	43	12087.00000	87544.68486550000
43	12087.00000	2690213007.63000000000	43	12087.00000	12415.13091710000
43	12087.00000	2690213007.63000000000	43	12087.00000	3796.62016280000
43	12087.00000	2690213007.63000000000	43	12087.00000	7944.93475112000
43	12087.00000	2690213007.63000000000	43	12087.00000	13338.51542750000
43	12087.00000	2690213007.63000000000	43	12087.00000	10077.18058330000
43	12087.00000	2690213007.63000000000	43	12087.00000	8749.30288017000
43	12087.00000	2690213007.63000000000	43	12087.00000	38974.26259400000
43	12087.00000	2690213007.63000000000	43	12087.00000	8049.16399149000
43	12087.00000	2690213007.63000000000	43	12087.00000	119586.75181600000
43	12087.00000	2690213007.63000000000	43	12087.00000	2617.38356707000
43	12087.00000	2690213007.63000000000	43	12087.00000	240555.72523900000
43	12087.00000	2690213007.63000000000	43	12087.00000	11694.33218270000
43	12087.00000	2690213007.63000000000	43	12087.00000	10827.38702250000
43	12087.00000	2690213007.63000000000	43	12087.00000	123144.51420400000
43	12087.00000	2690213007.63000000000	43	12087.00000	17023.74864690000
43	12087.00000	2690213007.63000000000	43	12087.00000	5992096.27817000000
43	12087.00000	2690213007.63000000000	43	12087.00000	69770.04520500000
