state	county	corn_a	corn_y	oats_a	oats_y	wheat_a	wheat_y	rice_a	rice_y	cotton_a	cotton_y	scane_a	scane_y
36	370	7967	90217	14803	273963	109937	740819	0	0	0	0	0	0
36	390	412	4788	29912	515559	75414	674587	0	0	0	0	0	0
36	410	5947	71605	13940	310972	152918	1439925	0	0	0	0	0	0
36	430	2317	26242	13678	270412	63959	496632	0	0	0	0	0	0
36	450	6331	91912	46186	1116549	105689	808033	0	0	0	0	0	0
36	470	4577	62531	9977	221850	89974	643675	0	0	0	0	0	0
36	490	4403	68180	32786	602870	196548	1776515	0	0	0	0	0	0
36	510	8606	111979	12425	221125	86984	518738	0	0	0	0	0	0
36	530	1496	29568	13337	272043	120297	998683	0	0	0	0	0	0
36	550	6612	98303	38268	933859	239809	2594089	0	0	0	0	0	0
36	570	6418	74804	15434	282338	91444	806576	0	0	0	0	0	0
36	590	15416	182667	27661	633141	143002	1346426	0	0	0	0	0	0
36	610	767	9998	26149	471691	174098	1657347	0	0	0	0	0	0
36	630	28	74	26358	313594	110392	772631	0	0	0	0	0	0
36	650	5797	78124	12841	334337	46381	535830	0	0	0	0	0	0
36	670	629	12145	23497	533939	165095	2585483	0	0	0	0	0	0
36	690	2331	32072	27123	578527	161601	1978914	0	0	0	0	0	0
36	710	78	525	31790	536746	210757	2099832	0	0	0	0	0	0
36	730	13355	303682	45298	1466033	63243	695055	0	0	0	0	0	0
36	750	700	9542	14517	206565	117164	899968	0	0	0	0	0	0
36	770	77463	2474260	92171	3426737	135652	1851369	0	0	0	0	0	0
36	790	135	1805	12674	180187	96988	936266	0	0	0	0	0	0
36	810	27111	624078	42621	1476948	84014	1059277	0	0	0	0	0	0
36	830	1395	19845	13789	334832	110028	1178330	0	0	0	0	0	0
36	850	3187	25331	2593	35935	22602	127745	0	0	0	0	0	0
36	870	1202	17710	8843	237969	78950	898126	0	0	0	0	0	0
36	890	11806	175472	22193	550361	148866	1592403	0	0	0	0	0	0
36	910	374	5259	30285	548246	89895	856176	0	0	0	0	0	0
36	930	5545	67358	53643	1075664	213356	1776976	0	0	0	0	0	0
36	950	54	630	19539	321870	183245	1929501	0	0	0	0	0	0
36	970	5562	106210	48161	1457400	142802	2085553	0	0	0	0	0	0
36	990	697	16290	29922	509806	202135	2465868	0	0	0	0	0	0
36	1010	4181	70918	45216	855710	240258	2307159	0	0	0	0	0	0
36	1030	1743	24304	36950	915446	193295	2203546	0	0	0	0	0	0
36	1050	779	9613	18795	257683	199020	1407062	0	0	0	0	0	0
36	0	346600	6630344	1458572	33104454	6898799	69261286	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0		
													
37	10	0	0	0	0	0	0	0	0	0	0	0	0
37	30	19056	81621	6981	52488	17237	64695	0	0	0	0	0	0
37	50	42187	254636	38815	531738	67846	415753	0	0	0	0	0	0
37	70	5794	35721	851	5575	25467	98690	0	0	0	0	0	0
37	90	17073	94647	19218	167048	20325	104003	0	0	0	0	0	0
37	110	97106	3136749	97037	3817930	9588	141244	0	0	0	0	0	0
37	130	69426	1308791	72964	2252456	170851	1663401	0	0	0	0	0	0
37	150	52425	376411	11060	168836	21728	151974	0	0	0	0	0	0
37	170	5482	40853	2597	52826	4219	40713	0	0	0	0	0	0
37	190	1619	30915	1212	31720	2079	15822	0	0	0	0	0	0
37	210	6524	50199	7040	100632	58248	248329	0	0	0	0	0	0
37	230	26678	145609	9096	76577	25876	104809	0	0	0	0	0	0
37	250	56219	774121	60328	1434812	58869	590870	0	0	0	0	0	0
37	270	69271	1687604	21621	453585	7408	157082	0	0	0	0	0	0
37	290	28610	704786	54452	2150676	44480	652400	0	0	0	0	0	0
37	310	3190	23335	5883	75695	61008	294900	0	0	0	0	0	0
37	330	49	120	27	570	803	4226	0	0	0	0	0	0
37	350	23514	205872	11284	120614	12242	64775	0	0	0	0	0	0
37	370	30180	648201	65106	2235258	96883	1196447	0	0	0	0	0	0
37	390	42640	1751264	54406	2322899	16291	264150	0	0	0	0	0	0
37	410	2163	13968	1524	13515	19214	70192	0	0	0	0	0	0
37	430	13520	54403	10272	83603	17887	72901	0	0	0	0	0	0
37	450	4991	41114	24907	412094	82244	466672	0	0	0	0	0	0
37	470	613	4478	783	4760	3176	13364	0	0	0	0	0	0
37	490	2256	12087	18978	303125	60532	317166	0	0	0	0	0	0
37	510	42500	1750413	44182	1711712	42818	562237	0	0	0	0	0	0
37	530	64876	419662	21051	319068	19538	197609	0	0	0	0	0	0
37	550	3284	21710	673	5332	11452	72064	0	0	0	0	0	0
37	570	50070	1478579	53123	2161452	23698	372280	0	0	0	0	0	0
37	590	21221	139502	29490	645167	64381	533060	0	0	0	0	0	0
37	610	44547	570838	14005	220041	18775	129507	0	0	0	0	0	0
37	630	800	6937	3469	55947	13256	98644	0	0	0	0	0	0
37	650	4297	37066	3190	57290	13650	103762	0	0	0	0	0	0
37	670	46808	330078	36930	532945	45620	310754	0	0	0	0	0	0
37	690	4129	38645	8616	237870	18650	190593	0	0	0	0	0	0
37	710	20	100	34	100	1566	4404	0	0	0	0	0	0
37	730	15812	89295	13150	166756	19477	107957	0	0	0	0	0	0
37	750	351	3750	2647	40868	26452	216328	0	0	0	0	0	0
37	770	54660	749798	64522	1595891	25293	228622	0	0	0	0	0	0
37	790	68995	1430137	63338	1557416	5160	59600	0	0	0	0	0	0
37	810	675	8781	595	9109	4115	24069	0	0	0	0	0	0
37	830	103720	3734389	62463	1809720	1633	21717	0	0	0	0	0	0
37	850	5918	50422	10007	268900	60693	685772	0	0	0	0	0	0
37	870	80310	1247453	35543	618385	10988	87743	0	0	0	0	0	0
37	890	11750	132163	18296	404323	78294	466673	0	0	0	0	0	0
37	910	27238	573301	36916	1285818	63960	740709	0	0	0	0	0	0
37	930	1386	6495	1968	14493	15725	53398	0	0	0	0	0	0
37	950	909	3422	3208	42635	14627	86783	0	0	0	0	0	0
37	970	30281	318504	23991	323667	13906	89874	0	0	0	0	0	0
37	990	132917	4719055	97434	3350245	2873	38800	0	0	0	0	0	0
37	1010	82770	2584775	57678	1474321	2409	29948	0	0	0	0	0	0
37	1030	745	3020	1399	8030	17963	72818	0	0	0	0	0	0
37	1050	1122	7947	4702	59192	35694	164414	0	0	0	0	0	0
37	1070	5910	32254	12896	197050	40593	248816	0	0	0	0	0	0
37	1090	60480	2100946	70107	2803947	78228	1067451	0	0	0	0	0	0
37	1110	37191	548604	16297	259819	21947	151544	0	0	0	0	0	0
37	1130	1466	7617	1056	10776	11093	78432	0	0	0	0	0	0
37	1150	34623	265783	41259	816735	178491	1288898	0	0	0	0	0	0
37	1170	548	3011	1382	17731	6811	43053	0	0	0	0	0	0
37	1190	4483	23108	5239	75656	29330	159337	0	0	0	0	0	0
37	1210	22311	207454	5763	61588	6389	41655	0	0	0	0	0	0
37	1230	53409	468201	14518	308945	53741	731195	0	0	0	0	0	0
37	1250	72466	1180279	53977	1319772	9165	113075	0	0	0	0	0	0
37	1270	89040	2960305	25424	517800	14100	284044	0	0	0	0	0	0
37	1290	7019	45298	12228	183609	49055	237848	0	0	0	0	0	0
37	1310	146	593	22	124	2298	13206	0	0	0	0	0	0
37	1330	53	382	8	160	2228	14300	0	0	0	0	0	0
37	1350	52288	976145	28457	677431	10552	133830	0	0	0	0	0	0
37	1370	424	1889	707	5032	7094	21326	0	0	0	0	0	0
37	0	1964554	40755611	1598402	43101900	2098282	17592727	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0		
													
40	10	24971	512761	106	1943	167	2516	0	0	0	0	0	0
40	30	17715	483765	1776	39380	5624	72839	0	0	0	0	0	0
40	50	3544	104722	339	7836	1571	31024	0	0	0	0	0	0
40	70	11160	221822	796	21738	4535	61228	0	0	0	0	0	0
40	90	11102	281873	163	3358	4115	48030	0	0	0	0	0	0
40	110	9376	217357	222	3559	5935	83343	0	0	0	0	0	0
40	130	28	1361	0	0	20	540	0	0	0	0	0	0
40	150	26134	950793	1540	33614	35178	618160	0	0	0	0	0	0
40	170	4192	127453	1324	39310	1991	34172	0	0	0	0	0	0
40	190	20538	529750	1262	22512	11376	149180	0	0	0	0	0	0
40	210	5893	250695	292	8728	3093	41922	0	0	0	0	0	0
40	230	8516	242769	675	13785	5173	69299	0	0	0	0	0	0
40	250	22534	387084	82	1679	3436	45902	0	0	4959	2140	0	0
40	270	12316	248912	181	2380	286	2316	0	0	0	0	0	0
40	290	12795	302114	335	5715	6004	80093	0	0	0	0	0	0
40	310	17735	382633	671	11568	8789	106284	0	0	0	0	0	0
40	330	14537	297732	507	19335	5587	88514	0	0	0	0	0	0
40	350	18086	435940	710	13519	4675	53275	0	0	0	0	0	0
40	360	4318	87315	472	14035	891	14733	0	0	0	0	0	0
40	370	17697	340856	195	3404	5809	77025	0	0	138	96	0	0
40	410	7194	152818	511	9540	1153	16350	0	0	3	2	0	0
40	430	9280	353201	296	7467	9320	177309	0	0	0	0	0	0
40	450	2693	96759	282	7615	1702	21195	0	0	0	0	0	0
40	470	16113	569055	784	22451	8185	137079	0	0	0	0	0	0
40	490	10125	199212	256	5104	3400	45886	0	0	0	0	0	0
40	510	7765	164197	2	22	55	495	0	0	0	0	0	0
40	530	15777	317810	139	3036	2669	36406	0	0	400	168	0	0
40	550	1009	22190	57	1091	63	1090	0	0	0	0	0	0
40	570	9455	224967	119	3158	3301	46978	0	0	0	0	0	0
40	590	8047	282570	386	8641	4013	70975	0	0	0	0	0	0
40	610	25469	899994	626	13055	13588	213478	0	0	0	0	0	0
40	630	10941	288051	2180	41986	4978	56438	0	0	0	0	0	0
40	650	6690	168539	399	9252	2976	39035	0	0	0	0	0	0
40	670	20669	453500	799	13637	10069	115580	0	0	0	0	0	0
40	690	11695	420329	1331	27559	9873	160917	0	0	0	0	0	0
40	710	7268	236007	302	5397	2733	30134	0	0	0	0	0	0
40	730	8462	195288	274	6335	667	8777	0	0	0	0	0	0
40	750	8928	221294	379	9805	3630	50035	0	0	0	0	0	0
40	770	13046	427571	1979	41180	4458	45808	0	0	0	0	0	0
40	790	5888	143867	333	5531	3109	31797	0	0	0	0	0	0
40	810	10554	188861	11	410	202	2649	0	0	5811	2287	0	0
40	830	39395	726889	374	7292	9609	87331	0	0	45	32	0	0
40	850	15091	341870	818	19828	5262	79089	0	0	0	0	0	0
40	870	5073	129074	857	26303	1669	24245	0	0	0	0	0	0
40	890	12439	256370	190	3127	3479	38475	0	0	0	0	0	0
40	910	1966	75125	420	10861	1304	21626	0	0	0	0	0	0
40	930	20305	597647	32	680	15	297	0	0	781	209	0	0
40	950	3084	78475	368	7050	98	1292	0	0	0	0	0	0
40	970	9706	189925	180	3905	1834	23572	0	0	0	0	0	0
40	990	6753	176501	611	17377	2241	37368	0	0	0	0	0	0
40	1010	9603	167987	370	9656	1973	22909	0	0	0	0	0	0
40	1030	4460	114194	239	6758	1110	19161	0	0	0	0	0	0
40	1050	21924	570738	328	5241	4073	44530	0	0	0	0	0	0
40	1070	28159	1196029	821	20963	21644	386391	0	0	0	0	0	0
40	1090	13536	332800	608	12294	7228	95575	0	0	0	0	0	0
40	1110	16664	324197	166	3399	2939	36800	0	0	387	294	0	0
40	1130	11409	412872	689	18412	6589	88437	0	0	0	0	0	0
40	1150	4908	116957	84	2068	293	3783	0	0	0	0	0	0
40	1170	37220	672707	387	7396	4690	52070	0	0	4275	2872	0	0
40	1190	5897	113243	256	6037	1125	16023	0	0	0	0	0	0
40	1210	9423	308117	537	12194	5210	73313	0	0	0	0	0	0
40	1230	19887	621706	198	5581	132	2095	0	0	3143	1026	0	0
40	1250	11160	287947	400	6858	3835	47451	0	0	0	0	0	0
40	1270	4400	90904	71	835	216	2777	0	0	4	2	0	0
40	1290	16873	387327	475	9935	280	3437	0	0	155	66	0	0
40	1310	12544	244526	183	4758	17	295	0	0	0	0	0	0
40	1330	8642	267681	185	5625	3672	64038	0	0	0	0	0	0
40	1350	9386	186044	108	2001	2919	40737	0	0	12	5	0	0
40	1370	12117	416612	1480	49049	6363	98929	0	0	0	0	0	0
40	1390	8139	272484	220	5265	8590	144906	0	0	0	0	0	0
40	1410	17203	311183	218	3793	2475	26241	0	0	0	0	0	0
40	1430	47157	869864	226	4140	19377	210246	0	0	0	0	0	0
40	1450	6282	152659	294	6155	2035	30945	0	0	0	0	0	0
40	1470	11373	226538	170	3347	4477	65881	0	0	0	0	0	0
40	1490	9135	154472	621	13193	1136	15946	0	0	88	42	0	0
40	1530	10684	358413	594	9600	6610	97912	0	0	0	0	0	0
40	1510	15506	386960	634	14217	413	6442	0	0	35	17	0	0
40	1550	8257	276078	639	15047	4954	63687	0	0	0	0	0	0
40	1570	8164	308557	146	2522	2821	35126	0	0	0	0	0	0
40	1590	7459	218200	271	6362	4444	78029	0	0	0	0	0	0
40	1610	4739	138745	505	11576	2617	46479	0	0	0	0	0	0
40	1630	13547	405171	1444	25068	13126	171229	0	0	0	0	0	0
40	1650	24382	943439	898	25026	33149	641899	0	0	0	0	0	0
40	1670	19362	584248	216	4278	6005	76035	0	0	0	0	0	0
40	1690	23029	626224	486	6899	6824	82006	0	0	0	0	0	0
40	1710	16554	666779	1245	37085	16126	273462	0	0	0	0	0	0
40	1730	12478	476883	1467	35668	6495	92330	0	0	0	0	0	0
40	1750	31612	774261	33	718	62	775	0	0	7494	2800	0	0
40	1770	9719	285305	615	18976	3835	55588	0	0	0	0	0	0
40	1790	6972	181760	373	8826	2406	33606	0	0	0	0	0	0
40	1810	10372	272507	51	1316	24	337	0	0	39	20	0	0
40	1830	14388	279408	22	455	112	1530	0	0	2258	787	0	0
40	1850	11163	388257	979	27251	3735	57837	0	0	0	0	0	0
40	1870	6157	225181	160	2272	5406	80053	0	0	0	0	0	0
40	1875	818	18802	129	4200	162	3150	0	0	0	0	0	0
40	1910	25583	853626	913	20506	12890	170217	0	0	0	0	0	0
40	1930	9697	278395	337	10315	5519	103917	0	0	0	0	0	0
40	1950	7952	175026	303	2910	279	3013	0	0	0	0	0	0
40	1970	15162	554814	1397	34880	9716	135036	0	0	0	0	0	0
40	1990	2700	74483	79	1649	43	650	0	0	0	0	0	0
40	9999	905	23947	84	1092	308	6162	0	0	0	0	0	0
40	5100												
40	5200												
40	5300												
40	5400												
40	5600												
40	5900												
40	6300												
40	6500												
40	6600												
40	6700												
40	6800												
40	6900												
40	7000												
40	7100												
40	7300												
40	7400												
40	7500												
40	7600												
40	7700												
40	7850												
40	7900												
40	8000												
40	8300												
40	8400												
40	0	1268929	33600920	50297	1159760	490389	7211524	0	0	30027	12865	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
													
41	10	45642	389285	2082	56493	9	231	0	0	24994	8899	0	0
41	30	38678	477356	289	4102	3	28	222	5166	4218	1183	0	0
41	50	63660	364229	89	1520	0	0	0	0	34185	9167	0	0
41	70	23314	178614	20	80	0	0	0	0	10678	2478	0	0
41	90	60781	838307	279	9146	78	295	0	0	31175	20310	0	0
41	110	51888	255701	496	9456	0	0	0	0	25346	6614	0	0
41	130	59200	517916	363	8243	0	0	0	0	28552	9462	0	0
41	150	34876	341744	484	9282	252	2784	0	0	24782	12011	0	0
41	170	55333	462173	2055	35550	95	910	0	0	33174	10090	0	0
41	190	46200	635016	331	7578	20	190	0	0	33862	25032	0	0
41	210	50672	454413	183	2752	10	83	0	0	21134	7392	0	0
41	230	38910	285628	49	607	0	0	0	0	15073	3320	0	0
41	250	38205	244847	119	1356	0	0	0	0	15986	3429	0	0
41	270	37672	318314	1502	27515	64	697	0	0	16752	5330	0	0
41	290	21750	180506	211	5077	220	2283	0	0	12062	5134	0	0
41	310	72845	487372	8	75	0	0	0	0	37271	9229	0	0
41	330	36672	333261	241	6610	23	217	0	0	29069	10304	0	0
41	350	64883	411476	272	5900	0	0	0	0	23701	7684	0	0
41	370	18130	138793	157	1453	0	0	0	0	10133	3116	0	0
41	390	89446	570669	36	669	5	15	0	0	36470	10132	0	0
41	410	63009	431833	29	537	0	0	0	0	28752	11223	0	0
41	430	77959	1126486	62	1022	36	505	0	0	49041	39987	0	0
41	450	41741	261562	56	630	0	0	0	0	19878	3878	0	0
41	470	55702	488337	2685	46615	6	72			51097	12593	0	0
41	490	97852	1531162	120	2584	107	1187	0	0	42708	38234	0	0
41	510	57118	605274	2874	76493	30	409	0	0	38361	17948	0	0
41	530	36753	276110	319	10818	0	0			16885	5499	0	0
41	550	48972	584500	161	2863	37	398	0	0	25866	18273	0	0
41	570	40199	318869	14	243	3	15	0	0	20178	7105	0	0
41	590	42282	328549	20	95	0	0	0	0	24350	6061	0	0
41	610	68129	447459	119	2015	0	0	3	21.6	35630	8862	0	0
41	630	31876	193285	312	3741	0	0			25053	6234	0	0
41	650	37548	240276	1412	27287	15	100	0	0	32443	7364	0	0
41	670	53853	375436	745	18094	3	50			31625	9607	0	0
41	690	78820	629854	1277	38509	0	0			47412	16224	0	0
41	710	78871	1231756	191	3464	114	1029	0	0	33103	20993	0	0
41	730	26742	319902	143	2518	63	754	0	0	7004	3000	0	0
41	750	37216	270605	42	509	0	0	0	0	25944	9524	0	0
41	770	48051	399393	236	6157	782	9777	0	0	42154	14346	0	0
41	790	59121	487088	124	2201	37	314	0	0	47452	22596	0	0
41	810	54363	372469	847	14647	10	59	0	0	32382	10777	0	0
41	830	67027	913821	405	9750	355	3072	0	0	59776	30878	0	0
41	850	42704	368320	1908	54197	0	0	0	0	26453	7587	0	0
41	870	58164	440451	1758	43059	14	55			36322	15404	0	0
41	890	80447	1211052	533	13475	1083	14385	0	0	76951	36255	0	0
41	910	49443	312727	1221	27342	0	0			40955	8943	0	0
41	930	50656	429177	43	499	6	22	0	0	23324	6362	0	0
41	950	77700	1266861	126	2939	45	688	0	0	46340	38881	0	0
41	970	19316	242684	10	16	0	0			3819	1178	0	0
41	990	61882	509297	128	3353	0	0			33057	10397	0	0
41	1010	53018	543769	4474	136324	20	435			27616	11359	0	0
41	1030	62987	711637	412	5726	310	2891	0	0	41549	24583	0	0
41	1050	41833	197360	1630	29698	0	0	0	0	32774	4329	0	0
41	1070	56571	501035	312	5118	0	0	0	0	33034	12314	0	0
41	1090	73042	399869	22	380	0	0	0	0	39878	12556	0	0
41	1110	59605	500811	1067	17416	613	5658	0	0	28050	10911	0	0
41	1130	50729	211423	1100	21621	0	0	0	0	27176	7275	0	0
41	1150	35426	358077	77	2034	21	246	0	0	15309	7330	0	0
41	1170	29150	236502	589	10025	31	350	0	0	12510	4981	0	0
41	1190	41626	308809	1171	25989	0	0	0	0	28003	6053	0	0
41	1210	55007	436190	2330	50746	287	3240	0	0	35042	14048	0	0
41	1230	45692	395037	693	11670	80	529	0	0	27315	11278	0	0
41	1250	64494	736757	253	6815	0	0	0	0	32811	11848	0	0
41	1270	42597	335953	53	329	0	0	0	0	15318	6082	0	0
41	1290	20025	179387	1	20	1	4	0	0	4539	1114	0	0
41	1310	37833	231859	69	1356	0	0	0	0	22387	4453	0	0
41	1330	29978	243419	7	25	3	42	0	0	14317	5668	0	0
41	0	3391886	31028109	41446	934428	4891	54019	738	9864	1930560	772711	0	0
		0	0	0	0	0	0	513	4676.4	0	0	0	0
													
42	10	21267	283218	31240	1255789	501	7312	64126	2939860.8	13581	6448	0	0
42	30	28716	365130	1321	33625	0	0	0	0	38064	26619	0	0
42	50	7825	137521	397	4402	979	6921	0	0	2149	881	0	0
42	70	20211	318441	7614	163154	5801	64645	0	0	0	0	0	0
42	90	9100	164969	2550	45012	1807	16614	0	0	242	134	0	0
42	110	16983	203929	71	1520	0	0	0	0	16043	7900	0	0
42	130	17949	172280	59	1013	0	0	0	0	12780	5426	0	0
42	150	10844	194727	3208	59108	1541	14380	0	0	0	0	0	0
42	170	39665	675896	7209	232949	12	100	0	0	47284	33216	0	0
42	190	30842	477716	175	4298	0	0	0	0	20510	9969	0	0
42	210	60578	1278436	534	10927	2560	34951	1897	92944.8	41673	35064	0	0
42	230	18708	249999	21	480	0	0	0	0	13333	5488	0	0
42	250	15631	160780	4	110	0	0	0	0	21805	8453	0	0
42	270	52248	558833	569	12405	0	0	0	0	45963	17707	0	0
42	290	27823	280233	76	1136	36	461	0	0	34882	13225	0	0
42	310	79888	1572115	371	8046	304	2435	6034	316800	64424	56438	0	0
42	330	14342	226707	806	31960	97	2165	0	0	7376	3809	0	0
42	350	63137	1347333	1073	28799	175	4750	0	0	101019	98550	0	0
42	370	37143	609857	904	24009	51	1159	8582	493480.8	43122	36708	0	0
42	390	15509	157519	6	99	0	0	0	0	9418	3670	0	0
42	410	42297	646398	3818	146493	0	0	0	0	46306	30160	0	0
42	430	21566	258782	307	5261	0	0	2	72	23551	13361	0	0
42	450	35014	362437	571	14936	3	43	0	0	43002	18630	0	0
42	470	17847	182704	4658	89714	554	4788	0	0	7255	2770	0	0
42	490	11490	169580	493	6521	350	2999	0	0	4607	2181	0	0
42	510	8233	102422	864	11454	193	1860	0	0	2095	866	0	0
42	530	11004	106661	7	30	0	0	0	0	7311	2655	0	0
42	550	54325	1049106	330	6502	564	5243	150	8352	36042	30200	0	0
42	570	47984	600724	597	13260	10	75	0	0	40979	19777	0	0
42	590	17322	222571	433	8852	161	1005	2	104.4	9090	3696	0	0
42	610	24568	324276	37	625	0	0	0	0	17860	7433	0	0
42	630	34065	688367	498	8956	761	9761	0	0	21647	11992	0	0
42	650	17928	254615	75	563	152	1292	0	0	12441	5912	0	0
42	670	44969	668227	25	300	427	3819	5840	324435.6	52975	33156	0	0
42	690	43113	728321	8715	280729	10	110	0	0	85575	50928	0	0
42	710	18158	244138	273	4417	81	511	0	0	6252	3496	0	0
42	730	25687	357012	808	24934	0	0	0	0	33397	18686	0	0
42	750	41223	731814	64	1671	40	322	958	46119.6	32197	20758	0	0
42	770	51474	779418	902	24995	0	0	1825	89697.6	59406	39503	0	0
42	790	31039	437844	1218	32205	5	140	0	0	44190	25163	0	0
42	810	22410	295118	613	17421	22	380	0	0	24923	13394	0	0
42	830	25242	289724	2353	49208	584	7854	0	0	19026	8161	0	0
42	850	41138	575913	6591	215198	20	120	14825	648568.8	73937	34468	0	0
42	870	18142	278904	3278	64958	1318	11948	0	0	0	0	0	0
42	890	9366	152761	926	11961	1285	9744	0	0	1383	619	0	0
42	910	26149	394768	3172	87585	5	115	0	0	34846	21553	0	0
42	930	145597	3287565	1262	30139	14	220	0	0	183888	200445	0	0
42	950	22548	250616	1356	45313	8	160	3357	174121.2	38055	21221	0	0
42	970	12677	156610	711	10242	79	768	0	0	3811	1419	0	0
42	990	35043	298237	370	5795	0	0	0	0	28385	10615	0	0
42	1010	11885	169126	615	9725	644	4783	0	0	339	174	0	0
42	1030	22166	223480	50	949	0	0	0	0	14894	6096	0	0
42	1050	9149	100426	0	0	0	0	0	0	9045	3710	0	0
42	1070	63122	1251910	2826	105577	49	1175	0	0	69686	52413	0	0
42	1090	17243	219521	565	6160	0	0	0	0	8078	2743	0	0
42	1110	63301	1248629	683	24945	206	3367	12370	748162.8	57828	56919	0	0
42	1130	12888	132258	162	2454	77	594	0	0	4225	1651	0	0
42	1150	26313	310422	47	1131	17	152	0	0	25273	10012	0	0
42	1170	20309	277879	13165	490489	120	1596	24577	1319932.8	17308	9643	0	0
42	1190	26340	422150	1657	45974	220	3710	0	0	37192	21971	0	0
42	1210	33725	673729	239	4120	424	5542	0	0	19400	13741	0	0
42	1230	55002	885804	1270	45299	9	95	4342	187185.6	69951	53584	0	0
42	1250	12070	173380	860	16797	84	1073	0	0	3372	1361	0	0
42	1270	16257	173923	137	2072	25	174	0	0	7288	2955	0	0
42	1290	12757	208657	1458	23035	1783	13921	0	0	1377	640	0	0
42	1310	16586	185968	1564	28652	217	2635	0	0	9729	3897	0	0
42	1330	15128	215594	1	15	0	0	0	0	9206	3383	0	0
42	1350	13141	233634	35	510	91	596	0	0	10187	5054	0	0
42	1370	9688	164941	543	6942	557	3776	0	0	2222	770	0	0
42	1390	28717	295444	30	375	0	0	0	0	21741	10233	0	0
42	1410	18812	210807	42	522	22	245	0	0	10085	3400	0	0
42	1430	22941	320618	12541	236233	8453	89697	0	0	0	0	0	0
42	1450	40533	480142	89	1326	41	385	0	0	48750	23367	0	0
42	1470	39887	476100	586	14790	3	40	4208	261392.4	42145	26781	0	0
42	1490	31635	376509	252	3972	60	717	0	0	29354	13788	0	0
42	0	2185622	33762323	142950	4211143	33612	353443	153095	7651231.2	2056775	1351209	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
													
43	10	43919	522851	70	630	0	0	0	0	78	18	0	0
43	30	6483	56486	0	0	0	0			34	6	0	0
43	50	1125	5116	0	0	0	0	5	187.2	62	7	0	0
43	70	8754	88398	12	162	0	0			56	8	0	0
43	90	77	525	0	0	0	0	0	0	5	1	0	0
43	110	23	120	0	0	0	0	0	0	0	0	0	0
43	130	9315	83092	2	15	0	0	7	46.8	194	25	0	0
43	150	21	380	0	0	0	0	0	0	0	0	0	0
43	170	1520	8073	0	0	0	0	0	0	12	4	0	0
43	190	1792	19838	0	0	0	0	0	0	0	0	0	0
43	210	106	1300	0	0	0	0	0	0	0	0	0	0
43	230	34472	305249	116	903	0	0			1171	212	0	0
43	250	20	800	0	0	0	0	0	0	0	0	0	0
43	270	231	3678	0	0	0	0			0	0	0	0
43	290	2830	13488	0	0	0	0	0	0	0	0	0	0
43	310	1713	31121		3	0	0	0	0	2		0	0
43	330	11645	96011	4	65	0	0	0	0	3264	831	0	0
43	350	2604	40580	0	0	0	0	0	0	10	4	0	0
43	370	28	598	2	26	0	0	0	0	5	2	0	0
43	390	32886	454622	97	1885	0	0			62	12	0	0
43	410	20471	133746	0	0	0	0	0	0	52	8	0	0
43	430	226	3287	0	0	0	0	46	259.2	0	0		
43	450	435	2547	0	0	0	0	5	68.4	3	1	0	0
43	470	17677	139770	12	85	0	0	0	0	2067	458	0	0
43	490	2182	27725	0	0	0	0	0	0	0	0	0	0
43	510	29	190	0	0	0	0	0	0	0	0		
43	530	2295	20169	0	0	0	0	4	36	4	1	0	0
43	550	48	860	0	0	0	0			0	0	0	0
43	570	5031	69662	0	0	0	0			200	48	0	0
43	590	32583	159250	10	65	0	0	6	115.2	8746	1827	0	0
43	610	2	50	0	0	0	0	0	0	0	0		
43	630	70997	394184	385	4806	0	0	6	79.2	11881	2337	0	0
43	650	32273	238127	308	3765	0	0	0	0	2628	478	0	0
43	670	11591	91905	0	0	0	0	0	0	446	65	0	0
43	690	1038	11298	0	0	0	0			304	114	0	0
43	710	21	266	0	0	0	0	0	0	0	0	0	0
43	730	26164	152377	242	3368	0	0	0	0	3609	574	0	0
43	750	20318	157415	0	0	0	0	0	0	48	8	0	0
43	770	2544	17383	3	20	0	0	0	0	0	0	0	0
43	790	34488	306584	142	1520	0	0	0	0	5501	1037	0	0
43	810	797	10930	2	40	0	0	5	72	0	0	0	0
43	830	26027	234603	132	1321	0	0	0	0	436	87	0	0
43	850	16	210	0	0	0	0	0	0	0	0	0	0
43	870	9	125	0	0	0	0	0	0	0	0	0	0
43	890	2536	38580	0	0	0	0	0	0	0	0	0	0
43	910	12062	54096	30	655	0	0	34	622.8	3689	522	0	0
43	930	126	1657	0	0	0	0			0	0	0	0
43	950	165	3497	0	0	0	0			0	0	0	0
43	970	76	872	0	0	0	0			0	0	0	0
43	990	35	600	0	0	0	0	0	0	0	0		
43	1010	2643	23837	31	600	0	0	4	136.8	81	12	0	0
43	1030	72	699	0	0	0	0	0	0	0	0	0	0
43	1050	4072	54215		2	0	0			0	0	0	0
43	1070	3715	61827	0	0	0	0	0	0	227	61	0	0
43	1090	3562	75635	1	20	0	0	0	0	0	0	0	0
43	1110	22	220	0	0	0	0	0	0	0	0	0	0
43	1130	17154	101392	1	16	0	0	1	39.6	7583	1495	0	0
43	1150	42	645	0	0	0	0			0	0	0	0
43	1170	1688	39006	0	0	0	0	0	0	3	2	0	0
