state	county	name	var1	var2	var42	var99	var169	var170	var171	var173	var174	var175	var229	var236	var238	var249	var269	var273
34	1810	RIPLEY	12061	1605	165835	228487	2796	161	2635	2550	175	2375	18030	423	287	0	9884	0
34	1830	ST CHARLES	22828	2087	285847	917183	6047	163	5884	3447	266	3181	36621	58387	5131	0	0	0
34	1850	ST CLAIR	15341	2119	297611	538839	7499	508	6991	3203	659	2544	65563	5497	12441	0	0	0
34	1870	ST FRANCOIS	31403	1206	145295	298572	2175	120	2055	1685	118	1567	10599	4231	2327	0	0	0
34	1890	ST LOUIS	100737	3416	192969	1564245	4473	52	4421	3404	40	3364	18578	32481	1977	0	0	0
34	1930	STE GENEVIEVE	9809	1140	215035	282510	2874	171	2703	1586	218	1368	16074	10737	4985	0	0	0
34	1950	SALINE	28826	2548	367952	1061761	8731	447	8284	6924	884	6040	111877	44039	9435	0	0	0
34	1970	SCHUYLER	8383	1270	171184	390703	4682	401	4281	652	100	552	27031	1238	7644	0	0	0
34	1990	SCOTLAND	10700	1713	253150	803090	7370	653	6717	1354	269	1085	48867	1129	17142	0	0	0
34	2010	SCOTT	23409	2793	199619	612736	2313	81	2232	5981	161	5820	45380	23660	699	0	53987	0
34	2030	SHANNON	11865	1535	195862	195759	2659	161	2498	2152	294	1858	17834	522	663	0	0	0
34	2050	SHELBY	13617	2116	279308	710144	7749	408	7341	2511	492	2019	68402	8444	21251	0	0	0
34	2070	STODDARD	29755	4241	325262	876703	6843	296	6547	8047	506	7541	76925	18114	2992	727	51328	0
34	2090	STONE	11941	1866	216071	316371	3914	210	3704	2053	286	1767	19556	2865	4009	0	104	0
34	2110	SULLIVAN	17781	2532	366580	721074	9843	1035	8808	3431	855	2576	69069	1117	9309	0	0	0
34	2130	TANEY	8178	1509	209543	188482	3359	230	3129	1722	240	1482	13553	697	462	0	3777	0
34	2150	TEXAS	20548	3093	424712	508679	6668	374	6294	3076	424	2652	38851	7057	3254	0	13	0
34	2170	VERNON	26069	3335	445990	735528	11414	717	10697	5026	960	4066	112428	9498	25795	0	0	0
34	2190	WARREN	8490	1169	207646	526708	2824	65	2759	1775	79	1696	19419	27227	5024	0	0	0
34	2210	WASHINGTON	13803	1568	199640	268581	2394	104	2290	2252	165	2087	15560	5083	2581	0	0	0
34	2230	WAYNE	13012	1595	211569	198331	2387	121	2266	2632	232	2400	24179	1672	640	0	840	0
34	2250	WEBSTER	16609	2719	313715	482306	6295	271	6024	2284	484	1800	30119	3422	4918	0	0	0
34	2270	WORTH	7642	1187	151457	404801	4889	606	4283	1619	408	1211	41387	2877	8753	0	0	0
34	2290	WRIGHT	17733	2742	347087	337469	5677	306	5371	2245	519	1726	27725	2583	2166	0	0	0
34	5100	ST LOUIS CITY	772897	77	828	28055	122	0	122	11	0	11	79	0	0	0	0	0
35	0	NEBRASKA	1296372	127734	42024775	111799086	862333	61069	801264	119997	20060	99937	8717542	3007217	2287941	0	0	0
35	10	ADAMS	22621	1670	335183	1484861	9884	524	9360	1761	189	1572	98130	95917	24498	0	0	0
35	30	ANTELOPE	15243	2231	540346	1691439	14113	1050	13063	1668	372	1296	192001	1946	44088	0	0	0
35	50	ARTHUR	1412	281	416107	147520	3518	481	3037	292	56	236	15973	29	97	0	0	0
35	70	BANNER	1435	307	347386	346243	3668	470	3198	171	47	124	18993	26537	8868	0	0	0
35	90	BLAINE	1778	252	329062	166290	2861	339	2522	449	112	337	16058	150	638	0	0	0
35	110	BOONE	14146	1915	399401	1590202	13019	980	12039	1697	175	1522	140373	4138	59577	0	0	0
35	130	BOX BUTTE	8407	715	582854	666233	7771	689	7082	633	168	465	38059	28541	19059	0	0	0
35	150	BOYD	8243	1079	284819	832304	7121	451	6670	716	128	588	79780	1694	29717	0	0	0
35	170	BROWN	6749	765	559172	367040	6319	584	5735	772	256	516	49344	1129	13751	0	0	0
35	190	BUFFALO	23787	2439	556886	1815227	16499	1098	15401	1880	596	1284	187732	37638	25316	0	0	0
35	210	BURT	12559	1577	270011	1343578	9019	361	8658	1774	116	1658	101474	2831	45702	0	0	0
35	230	BUTLER	14606	1872	353069	2004480	11026	611	10415	1684	170	1514	114065	70342	51499	0	0	0
35	250	CASS	18029	1926	322065	2043528	10772	690	10082	2143	264	1879	124669	44983	32094	0	0	0
35	270	CEDAR	16225	2248	449458	2137115	14691	957	13734	1135	181	954	168639	1784	94335	0	0	0
35	290	CHASE	4939	676	455531	671485	6734	621	6113	1066	263	803	84891	54577	4121	0	0	0
35	310	CHERRY	11753	1401	3201590	970782	28624	3602	25022	1770	676	1094	79476	1481	8851	0	0	0
35	330	CHEYENNE	8405	1070	608494	1400508	7250	463	6787	698	166	532	78164	144308	25388	0	0	0
35	350	CLAY	14486	1720	333731	1514248	9717	616	9101	1988	234	1754	102630	92049	30317	0	0	0
35	370	COLFAX	11624	1362	243199	1645990	7971	390	7581	653	80	573	81082	24186	43333	0	0	0
35	390	CUMING	13769	1855	337993	1784461	11892	597	11295	968	53	915	124579	1655	70356	0	0	0
35	410	CUSTER	26407	3822	1467000	2615358	31767	2642	29125	3126	629	2497	350147	27205	52655	0	0	0
35	430	DAKOTA	7694	842	145652	761652	4765	165	4600	613	64	549	63665	2029	19532	0	0	0
35	450	DAWES	10160	811	768599	738535	8502	715	7787	869	255	614	38501	18377	14679	0	0	0
35	470	DAWSON	16004	1990	614723	1626640	15095	1200	13895	1479	303	1176	165127	43803	17988	0	0	0
35	490	DEUEL	3282	323	161611	422370	2470	162	2308	293	62	231	28689	27933	7877	0	0	0
35	510	DIXON	11815	1462	275225	1170942	9587	538	9049	862	167	695	113300	506	52086	0	0	0
35	530	DODGE	23197	1845	323722	1882196	10696	589	10107	1176	55	1121	114326	34988	49289	0	0	0
35	550	DOUGLAS	204524	1725	169206	1455347	6094	165	5929	1152	64	1088	68256	8728	17658	0	0	0
35	570	DUNDY	4869	734	507107	586445	7037	503	6534	1156	242	914	100837	27740	735	0	0	0
35	590	FILLMORE	13671	1937	350740	1407464	10825	563	10262	1827	152	1675	107045	106603	35701	0	0	0
35	610	FRANKLIN	10067	1390	323021	955377	7470	424	7046	1760	253	1507	102884	40353	9015	0	0	0
35	630	FRONTIER	8540	1388	597559	1180695	11797	917	10880	1733	393	1340	151532	35299	6540	0	0	0
35	650	FURNAS	11657	1616	425438	1129547	10402	692	9710	2239	454	1785	135252	54532	1847	0	0	0
35	670	GAGE	29721	2812	510892	2673296	15323	733	14590	3267	411	2856	166521	109020	50053	0	0	0
35	690	GARDEN	4572	645	916186	550632	7825	869	6956	552	170	382	45803	17767	8124	0	0	0
35	710	GARFIELD	3496	521	233978	252513	3612	345	3267	465	138	327	26890	277	3378	0	0	0
35	730	GOSPER	4669	902	277648	812300	6082	380	5702	1111	229	882	98402	23964	3406	0	0	0
35	750	GRANT	1486	138	639603	155640	3595	558	3037	113	57	56	2984	26	20	0	0	0
35	770	GREELEY	8685	1223	339608	916767	8236	612	7624	1304	269	1035	95075	2886	28791	0	0	0
35	790	HALL	23720	1625	311066	1496695	9008	629	8379	1275	120	1155	95501	46667	21108	0	0	0
35	810	HAMILTON	13237	1889	331924	1719912	11183	632	10551	1774	311	1463	118880	73928	30260	0	0	0
35	830	HARLAN	9220	1200	304076	909019	7418	445	6973	1738	273	1465	103546	51787	4815	0	0	0
35	850	HAYES	3327	670	417090	542787	6485	542	5943	1292	298	994	90336	33354	2219	0	0	0
35	870	HITCHCOCK	6045	912	425083	755712	7569	550	7019	1453	312	1141	76528	63662	1377	0	0	0
35	890	HOLT	17151	2372	1246802	1385207	18522	1756	16766	2905	669	2236	155968	969	33591	0	0	0
35	910	HOOKER	1378	155	229135	86705	1910	247	1663	227	70	157	8701	5	20	0	0	0
35	930	HOWARD	10739	1541	320317	1105679	8330	458	7872	809	127	682	83737	31596	21361	0	0	0
35	950	JEFFERSON	16140	2018	356560	1684509	9625	421	9204	1718	234	1484	101372	69555	29806	0	0	0
35	970	JOHNSON/JOHNSTON	8940	1189	212084	1006481	6304	333	5971	1358	258	1100	64804	33501	18836	0	0	0
35	990	KEARNEY	8583	1335	313803	1325631	8253	557	7696	1223	216	1007	93960	81828	15596	0	0	0
35	1010	KEITH	5294	778	591179	815995	7742	757	6985	783	199	584	82824	28876	11940	0	0	0
35	1030	KEYA PAHA	3594	595	435910	335940	6346	566	5780	745	217	528	51481	945	6335	0	0	0
35	1050	KIMBALL	4498	527	386142	602815	4134	420	3714	251	66	185	18796	48427	10888	0	0	0
35	1070	KNOX/L'EAU QUI CO	18894	2665	656917	2457079	17037	1021	16016	1542	276	1266	196396	1291	93514	0	0	0
35	1090	LANCASTER	85902	3202	494142	2380379	15278	715	14563	2913	253	2660	161390	86887	45240	0	0	0
35	1110	LINCOLN	23420	2198	1193136	1404389	18890	1618	17272	2418	551	1867	185624	39492	14015	0	0	0
35	1130	LOGAN	1596	314	236054	218228	3153	296	2857	408	78	330	26814	734	6289	0	0	0
35	1150	LOUP	1946	333	225245	133805	2817	309	2508	568	119	449	21525	194	2905	0	0	0
35	1170	MCPHERSON	1692	281	409306	123375	3871	395	3476	450	128	322	20780	8	68	0	0	0
35	1190	MADISON	22511	1832	339196	1793571	11647	735	10912	1386	179	1207	131004	1893	57618	0	0	0
35	1210	MERRICK	10763	1474	272835	1495711	7383	372	7011	846	137	709	80237	25997	21929	0	0	0
35	1230	MORRILL	9151	1054	779509	880970	11282	1183	10099	1152	319	833	54108	21403	10790	0	0	0
35	1250	NANCE	8712	1156	249597	938445	7640	574	7066	1109	141	968	76713	17935	21877	0	0	0
35	1270	NEMAHA	12547	1551	238487	1255950	7519	442	7077	2166	210	1956	87291	32215	17347	0	0	0
35	1290	NUCKOLLS	13236	1638	336846	1304187	8897	523	8374	2406	426	1980	109458	49771	30746	0	0	0
35	1310	OTOE	19494	2199	370021	2212487	10105	499	9606	3810	399	3411	126602	60463	37524	0	0	0
35	1330	PAWNEE	9578	1292	241711	997417	7333	613	6720	1094	158	936	76673	22187	17511	0	0	0
35	1350	PERKINS	3967	784	427771	896819	7687	552	7135	1023	282	741	103753	74023	15347	0	0	0
35	1370	PHELPS	9900	1219	312964	1383351	8160	492	7668	938	171	767	103229	81167	6429	0	0	0
35	1390	PIERCE	10681	1631	326902	1365221	10004	691	9313	847	72	775	125929	825	59223	0	0	0
35	1410	PLATTE	19464	2141	400760	2432012	13012	571	12441	1442	156	1286	155673	19715	65581	0	0	0
35	1430	POLK	10714	1517	247805	1520198	8179	370	7809	1546	160	1386	93851	46406	25044	0	0	0
35	1450	RED WILLOW	11434	1135	406534	1003588	7794	517	7277	1350	256	1094	114418	65688	2276	0	0	0
35	1470	RICHARDSON	18968	1907	314456	1801776	9933	577	9356	2649	316	2333	117175	27645	21295	0	0	0
35	1490	ROCK	3703	600	515352	247190	5350	565	4785	751	231	520	29254	94	3082	0	0	0
35	1510	SALINE	16514	2103	348367	2380980	11124	467	10657	1457	148	1309	91777	98344	35231	0	0	0
35	1530	SARPY	9370	933	125065	816039	4191	210	3981	1247	92	1155	47104	11258	13443	0	0	0
35	1550	SAUNDERS	20589	2668	457827	3261100	15288	891	14397	2278	214	2064	169861	60931	62069	0	0	0
35	1570	SCOTTS BLUFF	20710	1513	339414	1400374	11215	981	10234	657	160	497	26496	22741	11503	0	0	0
35	1590	SEWARD	15867	2184	341207	1719190	11197	508	10689	1295	171	1124	107566	83461	38529	0	0	0
35	1610	SHERIDAN	9625	1249	1376987	938401	14884	1341	13543	1014	398	616	80710	22227	25240	0	0	0
35	1630	SHERMAN	8877	1419	335188	930331	9501	756	8745	935	186	749	92722	17835	18908	0	0	0
35	1650	SIOUX	4528	779	1035260	515881	8007	958	7049	618	176	442	16222	4258	6200	0	0	0
35	1670	STANTON	7756	1189	250515	1258853	7387	354	7033	813	114	699	87007	1117	43600	0	0	0
35	1690	THAYER	13976	1807	346189	1777045	9902	553	9349	2098	338	1760	106264	77958	32290	0	0	0
35	1710	THOMAS	1773	188	247730	92540	2061	266	1795	200	50	150	10031	40	25	0	0	0
35	1730	THURSTON	9589	996	203828	1041972	7392	306	7086	1108	82	1026	106589	1496	33483	0	0	0
35	1750	VALLEY	9823	1351	344223	1087323	10045	814	9231	824	145	679	108728	9095	19954	0	0	0
35	1770	WASHINGTON	12180	1468	216756	1448151	7756	412	7344	1107	105	1002	75909	13390	34672	0	0	0
35	1790	WAYNE	9725	1393	255362	1640650	8743	413	8330	1066	93	973	109193	712	59526	0	0	0
35	1810	WEBSTER	10922	1519	337736	1254118	8667	567	8100	1806	251	1555	109168	48827	13123	0	0	0
35	1830	WHEELER	2531	445	260120	274360	3343	401	2942	499	128	371	27321	243	7516	0	0	0
35	1850	YORK	17146	2114	352409	2025293	12181	582	11599	1595	152	1443	129195	74200	37848	0	0	0
36	0	NORTH DAKOTA	646872	75970	34327410	76631015	731089	52334	678755	9495	2621	6874	1320202	8322558	2524380	0	0	0
36	10	ADAMS	5593	835	480496	800105	8220	650	7570	67	15	52	16384	75475	22276	0	0	0
36	30	BARNES	18678	2059	872096	2618850	19934	992	18942	221	75	146	44951	251451	82057	0	0	0
36	50	BENSON	13095	1638	714964	1660518	16823	1145	15678	135	21	114	18982	244779	64864	0	0	0
36	70	BILLINGS	3126	521	383659	283683	6817	846	5971	62	22	40	2760	46162	11321	0	0	0
36	90	BOTTINEAU	15109	1994	840227	1815925	16362	1156	15206	326	72	254	21937	272460	71006	0	0	0
36	110	BOWMAN	4768	724	474184	638965	7044	652	6392	77	24	53	10451	55543	18373	0	0	0
36	130	BURKE	9511	1070	451395	1003062	9299	670	8629	88	9	79	5067	128494	30490	0	0	0
36	150	BURLEIGH	15578	1245	647587	1151670	12682	922	11760	144	45	99	39454	107811	27088	0	0	0
36	170	CASS	41477	2469	995832	3896823	24677	1636	23041	238	64	174	108771	252838	130576	0	0	0
36	190	CAVALIER	15555	2111	871741	2561786	18621	1221	17400	100	34	66	2994	246272	114298	0	0	0
36	210	DICKEY	10499	1303	593126	1265465	13249	909	12340	193	46	147	65702	85103	61083	0	0	0
36	230	DIVIDE	9637	1427	579532	1505160	12206	697	11509	149	42	107	5609	191890	38802	0	0	0
36	250	DUNN	8828	1459	975016	1176315	19193	1495	17698	75	36	39	17705	158590	37550	0	0	0
36	270	EDDY	6493	679	325329	712823	6712	411	6301	173	56	117	11843	69722	31901	0	0	0
36	290	EMMONS	11288	1560	859144	1514150	17092	1174	15918	100	38	62	40249	216435	21730	0	0	0
36	310	FOSTER	6108	701	345842	721868	7750	514	7236	239	42	197	17103	85431	36250	0	0	0
36	330	GOLDEN VALLEY	4832	675	366967	558835	7823	1005	6818	76	24	52	9843	71430	22315	0	0	0
36	350	GRAND FORKS	28795	2103	780744	2659308	18528	1216	17312	213	43	170	37791	186184	90288	0	0	0
36	370	GRANT	9553	1460	790910	1242112	15661	1177	14484	100	48	52	30382	145638	26656	0	0	0
36	390	GRIGGS	7402	984	414693	1412885	9640	530	9110	86	22	64	12315	88432	38042	0	0	0
36	410	HETTINGER	7685	968	497538	956091	10197	795	9402	163	28	135	14683	123058	32323	0	0	0
36	430	KIDDER	7798	1147	628365	867157	11487	960	10527	249	85	164	26521	96849	24905	0	0	0
36	450	LA MOURE	11564	1564	643026	1551984	14564	962	13602	216	22	194	41846	155478	60655	0	0	0
36	470	LOGAN	7723	1053	531394	1006452	11237	1017	10220	178	47	131	14442	141432	10880	0	0	0
36	490	MCHENRY	15544	2051	890084	1659465	16855	1062	15793	272	73	199	49323	233596	66699	0	0	0
36	510	MCINTOSH	9010	1084	572199	1024007	11846	887	10959	107	56	51	13449	149832	12107	0	0	0
36	530	MCKENZIE	9544	1721	894252	1211886	19541	1749	17792	184	77	107	14152	129060	30698	0	0	0
36	550	MCLEAN	17266	2411	1173343	2532082	25121	1820	23301	266	109	157	33214	344164	59840	0	0	0
36	570	MERCER	8224	1059	564219	938804	10995	732	10263	147	76	71	21496	116122	19529	0	0	0
36	590	MORTON	18714	1873	1036669	1730547	18516	1456	17060	143	55	88	29773	200918	31864	0	0	0
36	610	MOUNTRAIL	12140	1927	738278	1513643	15284	1098	14186	129	10	119	7127	203416	40422	0	0	0
36	630	NELSON	10362	1253	557712	1586411	12567	809	11758	85	12	73	11830	124835	53843	0	0	0
36	650	OLIVER	4425	688	380380	683935	6637	437	6200	59	16	43	16187	63539	15351	0	0	0
36	670	PEMBINA	15177	1758	611891	2035105	13941	997	12944	150	20	130	11869	134236	72410	0	0	0
36	690	PIERCE	9283	1105	526905	1006184	10760	826	9934	45	13	32	15989	192425	46377	0	0	0
36	710	RAMSEY	15427	1447	706441	1774549	15806	1112	14694	218	54	164	8324	231319	63273	0	0	0
36	730	RANSOM	11618	1341	467360	1127588	11421	896	10525	204	52	152	49060	82043	58399	0	0	0
36	750	RENVILLE	7776	1167	497992	973489	10534	875	9659	225	48	177	14034	162530	45530	0	0	0
36	770	RICHLAND	20887	2398	809655	2887695	21345	1090	20255	309	53	256	101178	147179	120715	0	0	0
36	790	ROLETTE	10061	1377	474411	851766	10076	652	9424	112	9	103	3993	106864	40976	0	0	0
36	810	SARGENT	9655	1359	474766	1532703	11610	610	11000	306	99	207	58534	86812	49421	0	0	0
36	830	SHERIDAN	7935	1030	485428	784915	10667	1040	9627	67	40	27	18751	152528	24783	0	0	0
36	850	SIOUX	3308	505	291863	273047	6724	919	5805	118	38	80	9206	26466	7100	0	0	0
36	870	SLOPE	4940	608	385553	389821	6650	689	5961	70	28	42	7228	59007	15356	0	0	0
36	890	STARK	13542	1253	634500	1039635	12672	889	11783	71	16	55	11928	170282	32155	0	0	0
36	910	STEELE	7401	1001	426979	1389106	9585	575	9010	94	16	78	17103	107527	45819	0	0	0
36	930	STUTSMAN	24575	2483	1146971	2317773	24704	1545	23159	427	93	334	47477	280307	87711	0	0	0
36	950	TOWNER	8327	1042	605894	1476665	13043	935	12108	338	87	251	4808	205684	65686	0	0	0
36	970	TRAILL	12210	1385	496586	1789416	12288	570	11718	164	25	139	33498	123095	55844	0	0	0
36	990	WALSH	19078	2385	744855	2611212	17240	1133	16107	125	29	96	16551	230370	82347	0	0	0
36	1010	WARD	28811	2705	1047286	2373274	21796	1369	20427	658	197	461	36701	310687	72979	0	0	0
36	1030	WELLS	12957	1610	711828	1655248	16610	1389	15221	275	90	185	28604	252816	55136	0	0	0
36	1050	WILLIAMS	17980	2195	909303	1879052	20437	1421	19016	459	170	289	11030	197942	46281	0	0	0
37	0	SOUTH DAKOTA	636547	79537	32017986	75411143	720060	68109	651951	21349	6256	15093	4815162	2364447	2799488	0	0	0
37	10	ARMSTRONG		13	5229	3890	641	149	492	2	0	2	96	0	0	0		
37	30	AURORA	7246	1165	423113	1054337	9936	728	9208	526	168	358	95278	32513	47949	0	0	0
37	50	BEADLE	19273	1771	653798	2042789	16216	1355	14861	622	135	487	149374	81542	76238	0	0	0
37	70	BENNETT	1924	482	298323	206740	7352	1078	6274	208	77	131	21204	1462	4819	0	0	0
37	90	BON HOMME	11940	1433	336933	1279805	9742	725	9017	375	127	248	108431	7386	72604	0	0	0
37	110	BROOKINGS	16119	2014	468996	1860215	13511	983	12528	424	108	316	132956	770	121534	0	0	0
37	130	BROWN	29509	2262	940599	3050609	21416	1251	20165	541	147	394	163363	256937	102633	0	0	0
37	150	BRULE	7141	1064	460358	1035395	8997	549	8448	320	64	256	116911	21319	31101	0	0	0
37	170	BUFFALO	1715	218	181438	282885	2791	367	2424	98	30	68	21318	2970	5126	0	0	0
37	190	BUTTE	6819	879	701413	552668	8098	947	7151	87	29	58	15323	2703	5333	0	0	0
37	210	CAMPBELL	5305	793	462333	816835	9028	665	8363	168	46	122	30188	105187	10494	0	0	0
37	230	CHARLES MIX	16256	2240	639956	2292446	17011	1146	15865	1006	184	822	233634	37090	67989	0	0	0
37	250	CLARK	11136	1679	528649	1685583	13897	1007	12890	339	46	293	101330	49607	74675	0	0	0
37	270	CLAY	9654	1360	240189	1280370	8104	404	7700	726	102	624	99816	6189	54288	0	0	0
37	290	CODINGTON	16549	1180	371965	1217160	9463	570	8893	157	39	118	49418	39397	66420	0	0	0
37	310	CORSON	7249	1394	920254	1002937	16255	2687	13568	523	250	273	26196	69488	20043	0	0	0
37	330	CUSTER	3907	561	440875	316570	5211	533	4678	170	38	132	4896	2260	2393	0	0	0
37	350	DAVISON	14139	1054	262328	904625	7614	445	7169	233	77	156	83128	13380	51704	0	0	0
37	370	DAY	15194	1933	594276	2049629	14888	907	13981	254	46	208	69261	111938	58700	0	0	0
37	390	DEUEL	8759	1231	338192	1317085	8481	535	7946	254	48	206	56613	4696	75470	0	0	0
37	410	DEWEY	4802	684	370608	444499	10486	1574	8912	215	106	109	18768	18407	10301	0	0	0
37	430	DOUGLAS	6993	1037	267561	993476	7068	401	6667	191	33	158	79654	24390	36189	0	0	0
37	450	EDMUNDS	8336	1121	576637	1120900	11704	776	10928	203	49	154	52004	105224	36982	0	0	0
37	470	FALL RIVER	6985	896	637175	577015	7672	1001	6671	362	164	198	15952	10778	2731	0	0	0
37	490	FAULK	6442	953	513121	1418029	10416	846	9570	258	101	157	69789	87647	37301	0	0	0
37	510	GRANT	10880	1196	333865	1357382	8711	490	8221	112	40	72	54738	52802	50432	0	0	0
37	530	GREGORY	12700	1847	575445	1393638	12824	920	11904	1021	172	849	138750	12354	47605	0	0	0
37	550	HAAKON	4596	825	631409	449726	10893	1897	8996	240	108	132	25771	10787	6379	0	0	0
37	570	HAMLIN	8054	1096	295310	1223546	7640	452	7188	116	33	83	60700	14356	69512	0	0	0
37	590	HAND	8778	1532	752940	1671273	17227	1716	15511	615	208	407	124316	75609	59268	0	0	0
37	610	HANSON	6202	868	246788	1016384	7069	579	6490	301	73	228	73577	31512	45452	0	0	0
37	630	HARDING	3953	714	1260508	454649	10511	1592	8919	64	26	38	11226	11023	9166	0	0	0
37	650	HUGHES	5711	511	270851	538560	6494	967	5527	260	163	97	31163	6908	8924	0	0	0
37	670	HUTCHINSON	13475	1728	501604	2203444	14085	1193	12892	170	34	136	132555	53092	88113	0	0	0
37	690	HYDE	3315	533	331261	434595	7661	1181	6480	116	50	66	33740	10166	16729	0	0	0
37	710	JACKSON	2472	403	217477	269040	4515	548	3967	54	23	31	13124	5597	2808	0	0	0
37	730	JERAULD	6338	768	291377	888340	6926	605	6321	336	101	235	63488	24869	30059	0	0	0
37	750	JONES	3004	550	409686	379441	7022	952	6070	304	110	194	34142	6725	7824	0	0	0
37	770	KINGSBURY	12802	1683	469509	1713116	13279	953	12326	247	74	173	119811	24110	105132	0	0	0
37	790	LAKE	12257	1400	342215	1535160	10351	729	9622	290	75	215	103709	1988	87709	0	0	0
37	810	LAWRENCE	13029	409	150275	304586	2670	230	2440	32	11	21	6937	3428	3225	0	0	0
37	830	LINCOLN	13893	1652	317012	1843767	10879	608	10271	410	99	311	130800	1167	83598	0	0	0
37	850	LYMAN	6591	1197	759805	721368	15877	2315	13562	473	188	285	87903	10647	11773	0	0	0
37	870	MCCOOK	9990	1442	335141	1581862	10495	718	9777	223	45	178	110484	13624	89179	0	0	0
37	890	MCPHERSON	7705	1164	623535	1670393	12760	896	11864	112	25	87	36618	123668	27137	0	0	0
37	910	MARSHALL	9596	1351	469034	1198794	11547	762	10785	198	71	127	56816	83063	39342	0	0	0
37	930	MEADE	9367	1596	1136842	841930	18544	2320	16224	417	257	160	29280	20297	13614	0	0	0
37	950	MELLETTE	3850	793	409748	336478	10187	1624	8563	323	155	168	39767	3419	5250	0	0	0
37	970	MINER	8560	1290	342122	1303180	9764	828	8936	266	84	182	91493	18319	68724	0	0	0
37	990	MINNEHAHA	42490	2551	490395	2407492	15407	777	14630	467	144	323	166239	776	127199	0	0	0
37	1010	MOODY	9742	1340	309899	1365065	9268	498	8770	242	69	173	99885	172	87390	0	0	0
37	1030	PENNINGTON	12720	1188	778551	719465	12719	1624	11095	364	134	230	22162	12590	8283	0	0	0
37	1050	PERKINS	7993	1276	846665	678355	16160	2104	14056	460	219	241	29557	26359	16883	0	0	0
37	1070	POTTER	4382	740	402695	836414	9352	996	8356	146	46	100	57717	38442	26514	0	0	0
37	1090	ROBERTS	16514	2215	611019	2133813	15635	844	14791	325	49	276	87583	99763	85468	0	0	0
37	1110	SANBORN	7877	1184	339160	903381	9240	827	8413	284	56	228	87930	23635	50555	0	0	0
